,index,hash,time,message,buggy
4133,86,7e22be9,2018-03-28 01:12:08,Create m_angles module for low-level tools,0
4134,87,2606b20,2018-03-28 01:21:37,Fix typos,1
4139,92,88dd42e,2018-03-28 10:25:30,Merge remote-tracking branch 'remotes/amadon/develop' into _amadon,0
4140,93,29f8f94,2018-03-28 10:42:55,Fix bigdft compilation errors,1
4140,93,29f8f94,2018-03-28 10:42:55,Fix bigdft compilation errors,0
4141,94,03a5373,2018-03-28 11:20:48,Some fix of the documentation for developers/,1
4146,100,c99d43c,2018-03-28 14:09:10,Modularize tddft,0
4147,100,edceb44,2018-03-28 14:19:39,Fix typo,1
4148,102,da16248,2018-03-28 14:58:23,Merge branch '_gonze' into develop,0
4149,103,e8066f1,2018-03-28 15:20:48,Fix typos in doc,1
4165,111,7da2599,2018-03-29 14:06:04,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0
4166,112,10c3ed8,2018-03-29 14:40:56,Fix compilation error,1
4167,114,5e9e59b,2018-03-29 15:00:43,Mov chkdpr and chkint routines to m_parser,0
4168,213,9d82b11,2018-03-29 15:41:32,fixed deallocation in anaddb,1
4170,214,43a7e7a,2018-03-29 16:56:36,corrected m_orbmag module use,0
4171,215,50e1450,2018-03-30 14:51:50,add treatment of unstable phonon with ionmov 27: option 1=> fix value for the amplitude,1
4190,223,f2fc59f,2018-03-31 21:41:37,Move listkk to m_kpts,0
4191,224,3d71df1,2018-03-31 21:52:25,Fix compilation errors,1
4194,227,45d681a,2018-04-01 12:26:34,Move getkgrid  get_full_kgrid  get_kpt_fullbz  smpbz  testkgrid to m_kpts,0
4195,228,5.8e+285,2018-04-01 12:41:13,abilint + fix typo,1
4195,228,5.8e+285,2018-04-01 12:41:13,abilint + fix typo,0
4196,229,6e0441a,2018-04-01 13:47:39,Fix dependencies,1
4202,235,ea9e1a0,2018-04-01 18:36:42,Mv outkss to m_io_kss,0
4203,236,f94f6c0,2018-04-01 18:54:42,Fix compilation errors,1
4212,245,787e5df,2018-04-01 22:32:42,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,0
4213,246,04b9db4,2018-04-01 22:43:33,Fix compilation error,1
4219,251,1e779db,2018-04-02 06:17:35,Initialize v8.9.0,0
4220,1,4d24151,2018-04-02 13:58:27,Added error message when trying to use vdW-DF functionals,1
4222,253,5216b8d,2018-04-02 23:40:47,Minor changes in FFT modules,0
4223,254,b058509,2018-04-03 11:35:15,Temporary implementation of full 1wf output. Fixed mrggkk_nc,1
4246,277,5ba2ff0,2018-04-03 19:34:30,Mv eig2stern  eig2tot  outbsd  smeared_delta to m_eig2d,0
4247,278,11ec70b,2018-04-03 19:48:14,Fix compilation error,1
4255,286,35fc6fe,2018-04-03 22:32:35,Move ddiago objects to new module m_ksdiago,0
4256,287,4b4da08,2018-04-03 22:43:48,Fix compilation error,1
4259,290,2ae4049,2018-04-04 07:15:41,Updated reference output file to abiref,0
4260,291,6741e6e,2018-04-04 08:33:20,Fixed erroneous characters in reference output,1
4262,293,671f222,2018-04-04 10:32:38,debug after merge,0
4263,294,e564d47,2018-04-04 10:37:28,Fixed eph with kptopt 0,1
4263,294,e564d47,2018-04-04 10:37:28,Fixed eph with kptopt 0,0
4264,295,adf3b71,2018-04-04 11:05:10,Fix robodoc warnings,1
4284,309,fef3ac4,2018-04-09 05:53:42,Merge antonius/develop/1f93 into _antonius,0
4285,310,5aee485,2018-04-09 06:18:11,Fix use m_time,1
4292,314,06de20c,2018-04-10 16:16:29,Move gam_mult_displt to defs_elphonon + group aother procedures,0
4293,324,7575338.0,2018-04-10 16:18:10,Merge remote-tracking branch 'remotes/trunk/release-8.8.0' into release-8.8.0 Some buildsys errors found.,1
4309,340,6c8fe20,2018-04-10 21:06:35,Create m_exc_build and mv exc_build_block inside,0
4310,341,848be9d,2018-04-10 21:40:47,Fix typos,1
4315,335,db00537,2018-04-10 23:41:43,Move herald to m_specialmsg,0
4316,13,e8ffdec,2018-04-12 10:43:34,Updated error message for vdw_xc < 3.,1
4319,338,e34fe3b,2018-04-13 11:31:25,- cleaning : mv scripts to scripts/ folder - add support of google analytics on mkdocs,0
4320,351,1f8058e,2018-04-13 12:25:13,bug fixes related to intel ifort 18 issues,1
4339,347,4a574c0,2018-04-18 11:09:36,debug some symetries for the generation of anharmonic terms,0
4340,369,a50daaa,2018-04-18 11:18:29,Enter patch from JMB,1
4340,369,a50daaa,2018-04-18 11:18:29,Enter patch from JMB,0
4341,370,699f3ce,2018-04-18 12:57:05,Fix typo,1
4347,19,456cbbb,2018-04-19 11:00:22,Add forgotten lines (variable initialization),0
4348,377,c42bc37,2018-04-19 11:36:48,Fix doc for hyb_mixing variables.,1
4348,377,c42bc37,2018-04-19 11:36:48,Fix doc for hyb_mixing variables.,0
4349,21,ab3ead5,2018-04-19 11:38:36,Fix doc  hyb_range input variables,1
4351,21,a05e5ca,2018-04-19 14:10:48,reconstruct spin hist file,0
4352,355,444d0c4,2018-04-19 14:51:24,Remove kptopt==3 for timrev_pert in respfn (this is wrong  but needed to pass testsuite),1
4352,355,444d0c4,2018-04-19 14:51:24,Remove kptopt==3 for timrev_pert in respfn (this is wrong  but needed to pass testsuite),0
4353,22,3d75257,2018-04-19 15:27:14,Fix ordere of relevances in topics,1
4370,397,5dcf7ce,2018-04-21 06:38:41,Initialize freeze of v8.8.0,0
4371,398,f48190c,2018-04-21 06:52:42,Fix spelling error,1
4385,412,5251cfd,2018-04-22 01:41:49,Version for buildbot,0
4386,413,e0097ed,2018-04-22 07:21:17,Tentative (minor) bug fix  following Guido Petretto.,1
4388,415,5015994.0,2018-04-22 07:31:16,Add mail info for Henrique,0
4389,416,68b5188,2018-04-22 07:32:07,Fix typo,1
4389,416,68b5188,2018-04-22 07:32:07,Fix typo,0
4390,417,5fc1b01,2018-04-22 07:45:01,Fix typo,1
4418,441,b149dc5,2018-04-23 19:08:31,hmc modifications - trial trajectory length variable introduced  tests on amorphous SiO2 OK  todo-remove redundat scfcv run at the beginning of each cycle,0
4419,442,b188c9e,2018-04-23 21:31:30,Fix bug (from Lucas Baguet): tolrde was not read anymore.,1
4422,445,2276db7,2018-04-24 06:31:18,Merge branch 'release-8.8' of gitlab.abinit.org:trunk/abinit into release-8.8,0
4423,446,449ecd6,2018-04-24 08:39:11,Update tdfpt_04_MPI24.out due to tolrde bug fix,1
4435,5,34fee28,2018-04-25 12:17:54,converted chern_number smat from ikpt ikpt storage to ikpt indx indx,0
4436,458,1cd4e40,2018-04-25 13:01:25,bug fixes,1
4452,472,951f30f,2018-04-27 14:07:41,Use m_ prefix for gwls module,0
4453,473,1a98cf3,2018-04-27 14:24:54,Fix compilation errors,1
4456,476,8f11caa,2018-04-27 15:00:52,Move strainsym to m_geometry,0
4457,477,44f5236,2018-04-27 15:06:43,test modifications/memory leak fixed,1
4457,477,44f5236,2018-04-27 15:06:43,test modifications/memory leak fixed,0
4458,424,77317f6,2018-04-27 15:23:28,Fix compilation error,1
4462,482,bf512cd,2018-04-27 17:31:10,Mv getspinrot  littlegroup_pert and stresssym to m_geometry  mksupercell to m_supercell,0
4463,483,29baf3d,2018-04-27 17:53:16,Fix compilation errors,1
4466,486,67b338f,2018-04-27 18:10:05,Classify_bands --> m_classify_bands,0
4467,487,51d28e6,2018-04-27 18:29:53,Fix compilation errors,1
4468,434,81d3afc,2018-04-27 18:31:12,Mv wfd_mkrho inside m_wfd,0
4469,435,18625c5,2018-04-27 18:37:21,xred rejection bug fixed+trial test modification,1
4474,439,b7d2566,2018-04-27 19:29:57,Mv pawuj_drive inside gstate,0
4475,495,4fd28e8,2018-04-27 19:55:31,Fix compilation errors,1
4482,502,5d8cd3f,2018-04-27 23:23:05,Rm wfd_vnlpsi,0
4483,448,39a29d1,2018-04-27 23:29:42,Fix compilatio error,1
4483,448,39a29d1,2018-04-27 23:29:42,Fix compilatio error,0
4484,449,d1c2d3c,2018-04-27 23:53:33,Fix compilation errors,1
4486,506,5cabc76,2018-04-27 23:54:28,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,0
4487,452,a70a704,2018-04-28 00:19:37,Fix makemake error,1
4489,509,0d78e41,2018-04-28 01:16:21,Version for buildbot,0
4490,455,be7c2e0,2018-04-28 01:40:13,Fix compilation errors,1
4520,484,08e10ca,2018-04-29 19:26:30,Collect preconditioning routines in m_prcref,0
4521,541,c58d62b,2018-04-29 19:47:21,Fix compilation error,1
4522,542,870ac8f,2018-04-29 20:06:43,vtorhotf.F90 -> m_vtorhotf.F90,0
4523,487,f9c4cdf,2018-04-29 20:23:40,Fix compilation error,1
4527,489,414dc70,2018-04-29 21:54:29,Mv dielmt and deiltcel to m_prcref,0
4528,548,b4307e8,2018-04-29 22:01:36,Fix typo,1
4532,552,593a423,2018-04-29 22:11:43,Improve doc,0
4533,553,79f58b0,2018-04-29 22:23:11,Numerous page numbers are missing ! Fix already several references...,1
4543,563,e016a09,2018-04-30 06:25:38,Merge gmatteo/betterbib/f0ea into release-8.8,0
4544,564,f7a6837,2018-04-30 08:29:59,Fix typo,1
4547,567,83ba019,2018-04-30 10:37:04,Correct allocation in getgsc when usecprj=0,0
4548,568,f5b11cd,2018-04-30 10:48:59,comments for future fixing of the rotational non collinear symmetries,1
4557,505,b5a641f,2018-04-30 13:15:20,Mv outddbnv inside new module m_ddb_interpolate,0
4558,578,93cddf8,2018-04-30 13:28:07,Fix compilation errors,1
4561,509,1b72ef2,2018-04-30 14:17:36,Mv matpointsym to m_symtk,0
4562,582,3494b40,2018-04-30 14:37:03,Fix compilation errors,1
4573,591,15d8d71,2018-04-30 20:08:24,Create m_dtfil module with dtfil_init_img  dtfil_init_time and mkfilename,0
4574,520,cc7cf85,2018-04-30 20:11:56,Fix typos,1
4595,613,c3c7a77,2018-05-01 15:37:26,Merge branch 'twisted' into develop,0
4596,540,0831adf,2018-05-01 15:43:56,Fix compilation errors,1
4599,543,666ace7,2018-05-01 15:51:20,Define new test v8#56 .,0
4600,544,b265f19,2018-05-01 16:03:30,Fix compilation errors,1
4606,624,6218b23,2018-05-01 20:59:21,Upgrade refs files for v7#80-82,0
4607,625,8a93390,2018-05-01 21:05:11,Fix deadlock in SIGMAEPH output if np > 1 and HDF5+MPI-IO,1
4613,555,6f4eff4,2018-05-02 00:11:38,Remove stale file,0
4614,556,22bb7b9,2018-05-02 00:30:03,Fix typos,1
4638,656,712fb18,2018-05-02 20:05:34,Modularize afterscfloop and outscfcv,0
4639,578,811e891,2018-05-02 22:24:42,Fix typos,1
4643,661,c86d185,2018-05-03 00:32:45,Minor changes,0
4644,662,2e2b1af,2018-05-03 10:56:27,Upgrade tolerances. Also step back from nprocs=2 for v8#56. Problem likely present in Jonathan's coding. To be clarified and fixed.,1
4650,32,f22755c,2018-05-03 12:41:13,Compute Exchange term in dfptnl_pert for nspden=2,0
4651,668,85bec83,2018-05-03 13:21:23,Patch dtfil_init with Lucas changes,1
4653,33,5e5bd32,2018-05-03 14:12:04,With nsppol=1 and nsppol=2 with spinmagntarget=0  nonlinear gives the same results (NC and PAW),0
4654,590,a532a91,2018-05-03 14:38:47,Fix compilation errors,1
4658,673,1c6b16e,2018-05-03 16:24:45,Modularize calc_cohsex_me and calc_sigx_me,0
4659,594,0c14a54,2018-05-03 16:43:30,Fix compilation errors,1
4677,607,a0c75f6,2018-05-04 01:05:58,Mv extrapwf inside m_extraprho,0
4678,608,08cee34,2018-05-04 01:18:17,Fix import,1
4679,609,79c4b63,2018-05-04 01:39:41,Mv normsq_gkq and nmsq routines  to m_iogkk,0
4680,694,227df12,2018-05-04 01:52:12,fix compilation errors,1
4684,698,9395356.0,2018-05-04 03:45:10,Mv  complete_gamma and complete_gamma_tr to defs_elphon,0
4685,699,8436a89,2018-05-04 03:58:12,Fix compilation errors,1
4687,701,d94ab36,2018-05-04 04:38:02,Mv mka2f_tr_lova to m_a2ftr,0
4688,618,a150464,2018-05-04 04:55:44,Fix compilation errors,1
4688,618,a150464,2018-05-04 04:55:44,Fix compilation errors,0
4689,703,0051c22,2018-05-04 06:25:13,Fix link to install notes,1
4707,39,09acaac,2018-05-04 14:25:21,Merge branch 'nonlinear' into nonlinear-pol,0
4708,718,460f381,2018-05-04 14:49:40,Fix compilation errors,1
4710,720,95b3b60,2018-05-04 15:46:23,v8_t34 gives erratic results with nag@abiref. Serguei should examine this ...,0
4711,721,5cd155e,2018-05-04 15:49:24,Enter known problems for v8_t34,1
4718,634,1c0b517,2018-05-04 23:58:12,Create my_symfind with high-level API for symmetries,0
4719,635,2d1ada6,2018-05-05 00:31:52,Fix compilation errors,1
4744,754,384e1da,2018-05-05 20:49:14,Two more dependencies,0
4745,755,92f77e4,2018-05-05 21:33:08,Fix minor problems,1
4745,755,92f77e4,2018-05-05 21:33:08,Fix minor problems,0
4746,31,023c9d7,2018-05-05 21:40:59,Fix list of args,1
4746,31,023c9d7,2018-05-05 21:40:59,Fix list of args,0
4747,32,5ccf5a3,2018-05-05 21:49:30,Fix minor issues,1
4749,34,a75ceb8,2018-05-06 10:30:46,update from git pull trunk develop,0
4750,35,a018663,2018-05-06 15:08:21,Fixed bug in DDB interpolation,1
4751,761,962e33b,2018-05-06 15:15:53,Resolved conflict,0
4752,37,bec1618,2018-05-06 17:19:11,Fixed trailing white spaces,1
4753,38,07cf63c,2018-05-06 22:12:44,Prototyping integration between abisrc and buildsys,0
4754,39,6fdf722,2018-05-07 10:37:23,Correction of Spelling Errors,1
4767,776,4a5ef77,2018-05-08 23:47:11,Mv etotfor in scfcv,0
4768,777,c9f7300,2018-05-09 00:03:52,Fix typos,1
4769,53,2.612e+47,2018-05-09 00:19:01,gstate.F90 -> m_gstate.F90 and gstateimg.F90 -> m_gstateimg.F90,0
4770,54,45e1f68,2018-05-09 00:32:03,Fix import,1
4772,56,e7b13db,2018-05-09 00:43:18,Mv pw_orthon to cg_tools,0
4773,782,a4e821a,2018-05-09 00:55:22,Fix import,1
4775,784,f50d0e6,2018-05-09 01:13:02,mv getshell to m_shell and pass comm instead of mpi_enreg,0
4776,785,93ec518,2018-05-09 01:25:06,Fix compilation error,1
4777,786,aef1fac,2018-05-09 01:43:45,Create m_Forces and m_stress  mv fresidrps to m_forces,0
4778,62,2f096be,2018-05-09 02:00:10,Fix compilation errors,1
4779,788,4a4ead1,2018-05-09 02:05:21,Mv fresid to m_forceS,0
4780,789,04b7573,2018-05-09 02:18:27,Fix compilation error,1
4790,73,47143c2,2018-05-09 23:58:08,Create m_xfpack,0
4791,799,958dc9a,2018-05-10 00:10:27,Fix compilation errors,1
4793,76,f17dd8b,2018-05-10 01:59:36,Create m_pred_delocint,0
4794,77,e6ba537,2018-05-10 02:51:12,Fix compilation error,1
4799,807,d2e18e4,2018-05-10 14:31:20,Modularize initylmg,0
4800,808,323007.0,2018-05-10 15:06:44,Fix compilation errors,1
4801,84,6b7cab1,2018-05-10 15:10:50,Modularize mkffnl,0
4802,85,8834741.0,2018-05-10 15:23:53,Fix compilation errors,1
4805,87,94c689b,2018-05-10 17:17:02,Modularize getgh1c,0
4806,813,fc479a2,2018-05-10 17:35:42,fix compilation errors,1
4810,817,355bc55,2018-05-11 00:56:28,Create m_pspini,0
4811,818,ab6d681,2018-05-11 01:13:18,Fix compilation errors,1
4812,94,e95f732,2018-05-11 01:16:33,Mv pspatm inside m_pspini,0
4813,820,df05e67,2018-05-11 01:32:14,Fix compilation errors,1
4814,821,531deea,2018-05-11 01:41:08,Modularize mover and nonlinear,0
4815,97,73b3cf4,2018-05-11 01:53:37,Fix typos,1
4834,837,865915c,2018-05-13 00:36:45,Update docs for pawprtwf,0
4835,838,9545700000.0,2018-05-13 00:48:06,Fix py2.7 issue,1
4842,844,4f7f466,2018-05-13 15:13:50,Group all dfptff routines in new module mm_dfpt_fef,0
4843,845,ba243cf,2018-05-13 15:26:50,Fix compilation error,1
4851,853,318a9e9,2018-05-13 21:54:27,abilint,0
4852,129,518f574,2018-05-13 22:12:07,Fix compilation error,1
4853,130,9450ddd,2018-05-13 23:58:31,Mv mpi_enreg routines to m_mpinfo,0
4854,856,6a58851,2018-05-14 00:10:49,Fix compilation errors,1
4857,859,02fa20d,2018-05-14 00:56:07,Mv proc_distrb_cycle to m_mpinfo,0
4858,135,651daf9,2018-05-14 01:10:13,Fix compilation errors,1
4864,141,ea7f1f4,2018-05-14 01:56:40,Create m_drivexc module,0
4865,142,1353d09,2018-05-14 02:10:16,Fix compilation error,1
4871,873,6c71cbd,2018-05-14 09:27:48,Merge antonius/develop/bec161 into _antonius,0
4872,874,4d41433,2018-05-14 10:09:25,Fix abibruty error,1
4881,881,58b1f7e,2018-05-14 12:31:51,Mv mkdenpos to m_drivexc,0
4882,882,0d563a4,2018-05-14 12:56:42,Fix compilation errors,1
4894,13,4bad9c4,2018-05-14 16:48:17,Warning A.6 about dilatmx threshold .,0
4895,893,439d660,2018-05-14 17:26:48,Fix typo,1
4895,893,439d660,2018-05-14 17:26:48,Fix typo,0
4896,15,2a4bd13,2018-05-14 17:54:40,Upgrade refs for chkdilatmx  also fix typo,1
4899,897,04ca3ad,2018-05-14 23:27:03,Create m_gammapositron  move rhohxcpositron to m_electronpositron,0
4900,898,dd3f723,2018-05-14 23:38:07,Fix import,1
4901,899,adb6f8b,2018-05-14 23:46:33,Modularize diisrelax and isokinetic,0
4902,900,2c67ddd,2018-05-14 23:56:40,Fix compilation errors,1
4907,180,422214d,2018-05-15 01:20:02,Create low-level module for pred modules,0
4908,181,497bd46,2018-05-15 01:31:37,Fix typos,1
4921,919,a1a3ec6,2018-05-15 16:36:25,Modularize rayleigh_ritz,0
4922,195,8e4b5d9,2018-05-15 16:47:01,Fix compilation errors,1
4922,195,8e4b5d9,2018-05-15 16:47:01,Fix compilation errors,0
4923,921,4128051.0,2018-05-15 18:09:38,bug fixes related to intel ifort 18 issues (from JZwanziger),1
4926,924,435bc17,2018-05-15 18:28:33,Modularize nonlop [pl  ylm  test],0
4927,925,a9cd0c4,2018-05-15 18:38:59,Fix compilation errors,1
4933,929,d434345,2018-05-15 23:32:49,Modularize nonlop,0
4934,205,e51841d,2018-05-15 23:58:07,Fix compilation errors,1
4937,208,6f2f6c7,2018-05-16 00:51:00,Create m_berrytk and include polcart,0
4938,934,12ea23e,2018-05-16 01:12:20,Fix compilation errors,1
4939,210,1cda155,2018-05-16 01:23:35,Modularize predict[string  steepest  neb  pimd],0
4940,936,689f1d2,2018-05-16 01:42:33,Fix compilation errors,1
4940,936,689f1d2,2018-05-16 01:42:33,Fix compilation errors,0
4941,212,b63451e,2018-05-16 02:28:00,Fix roboidiot marker,1
4953,945,636fb8a,2018-05-16 16:03:41,Modularize ddb_elast ddb_internalstr ddb_piezo,0
4954,946,645293b,2018-05-16 16:17:17,Fix typo,1
4958,949,9f4c682,2018-05-16 21:04:54,Modularize outvars routines,0
4959,950,baee06f,2018-05-16 21:17:16,Fix typos,1
4966,955,ec9e8e8,2018-05-17 10:43:03,Modularize pimd_langevin and pimd_nosehoover,0
4967,956,10bb0b8,2018-05-17 10:55:59,Fix compilation errors,1
4975,235,4491171.0,2018-05-17 15:45:14,Mv opernl routines to m_opernl module,0
4976,236,60a5428,2018-05-17 16:01:19,Fix typo,1
4992,73,73964be,2018-05-18 15:00:27,outvar typo,0
4993,74,7d0c6f7,2018-05-18 15:01:28,Fix file to test for paral[31],1
4997,77,d86c8b5,2018-05-18 17:14:56,Adjust tolnline for v8/t102 and v8/t104. Reduce tolwfr for v8/t104.,0
4998,78,40c4035,2018-05-18 17:51:40,improve error message,1
5002,246,510cadd,2018-05-18 21:57:28,Create m_dfpt_rhotov,0
5003,972,77ae4db,2018-05-18 22:10:38,Fix compilation errors,1
5024,91,19af27b,2018-05-20 06:23:23,Merge remote-tracking branch baguetl/nonlinear-pol/5e29 into _baguetl,0
5025,93,b23bb36,2018-05-20 06:36:04,Fix typo in outvars related to prtefmas,1
5031,98,9a30189,2018-05-21 07:30:12,Suppress deg_dim record of efmasdeg. Improve documentation.,0
5032,99,58abc87,2018-05-21 09:31:40,Fix typos. Now compile. v8_t55&56 OK.,1
5033,101,371bb17,2018-05-21 09:39:17,Eliminate some conversion warnings.,0
5034,101,f6bb461,2018-05-21 10:47:19,Fix typo,1
5043,110,f51f1a4,2018-05-24 22:01:15,Suppress initialize to zero in src/29_xgTools/m_xg.F90 (apparently not needed),0
5044,112,c9f3919,2018-05-25 11:40:39,fix bug in supercell generator,1
5053,120,43be004,2018-05-28 15:46:50,Merge branch 'develop' of gitlab:trunk/abinit into develop,0
5054,121,ae19e66,2018-05-28 16:22:32,fix xml/ddb not read bug and clean,1
5054,121,ae19e66,2018-05-28 16:22:32,fix xml/ddb not read bug and clean,0
5055,122,9568c7a,2018-05-28 17:21:42,fix undeclared variable bug,1
5068,30,916857c,2018-05-30 13:07:46,"Improve the descirption of usepotzero  and declare it as ""dev"" varset.",0
5069,137,b8671d4,2018-05-30 14:40:44,Fix missing word,1
5069,137,b8671d4,2018-05-30 14:40:44,Fix missing word,0
5070,138,cd3f1bd,2018-05-30 17:41:30,Backport doc fixes from v8.9.2 .,1
5072,140,e9b6cbd,2018-05-30 17:48:33,Merge branch 'release-8.8' into _merge88,0
5073,8,c1c9343,2018-05-30 19:13:39,Two more fixes related to ABI_CONTIGUOUS,1
5087,155,0f05216,2018-05-31 17:14:07,add test v8/t16 for spin dynamics in multibinit,0
5088,156,b95cc8b,2018-05-31 17:18:20,fix auto test v8/t16,1
5089,156,4c9ab2b,2018-05-31 17:29:03,Suppress bot references that are no more nightly tested (or in the on-demand pool). They are not certified anymore...,0
5090,157,b107f5d,2018-05-31 17:54:59,fix bug in spin hist when there is no netcdf,1
5094,161,fb35086,2018-05-31 20:38:21,Merge branch 'release-8.8' of gitlab.abinit.org:trunk/abinit into release-8.8,0
5095,163,50cf4b5,2018-05-31 20:44:41,fix netcdf call when doesn't have netcdf,1
5097,165,bd29855,2018-05-31 22:10:28,insert add -A** to robodoc end,0
5098,165,169cd1c,2018-05-31 22:47:33,small bug fix,1
5103,170,aa90cfb,2018-06-01 09:03:16,use ABI_DEALLOCATE in spindynamics,0
5104,171,ee7060b,2018-06-01 09:25:11,Fix MPI isend/ireceive,1
5106,174,69d3ccf,2018-06-01 09:28:29,Merge remote-tracking branch 'refs/remotes/origin/elpa' into elpa,0
5107,175,9864a3f,2018-06-01 09:28:45,small fix,1
5107,175,9864a3f,2018-06-01 09:28:45,small fix,0
5108,175,621e14d,2018-06-01 09:34:05,small fix again,1
5112,180,6cc8da2,2018-06-01 14:52:27,merged trunk/develop,0
5113,180,c99d7f9,2018-06-01 17:14:48,Exclude host buda2_gnu_8.1_openmpi for v8_t34 (like Nag ...) there is problem with this test ...,1
5115,183,0a92785,2018-06-01 22:00:03,add licence and documentations,0
5116,183,96e2092,2018-06-01 22:43:42,small bug fix in document,1
5129,196,16f642f,2018-06-02 21:31:36,add spin_dynamics related keywords to chkvars,0
5130,197,bb8b4f8,2018-06-03 00:15:30,efmas_ncread is complete. Also fixed some incimpleteness issues in print_efmas,1
5138,206,81d6c9e,2018-06-04 09:28:27,Now old tests are OK.,0
5139,207,b2f6475,2018-06-04 11:27:51,outvar bug,1
5141,209,d441252,2018-06-04 12:37:19,beautified variables_optic.py,0
5142,210,3b6ba8d,2018-06-04 13:07:23,smdelta is an integer  so should use intarr. Bug seen and fixed by Jordan Bieder.,1
5146,214,ead3b99,2018-06-04 19:20:39,Merge sponce/beauty/0eb5 into _beauty,0
5147,215,e57c9ed,2018-06-04 19:26:02,Fix merge problem,1
5154,221,4e+217,2018-06-06 12:23:26,beautification of the GW 1 tutorial completed,0
5155,223,e530036,2018-06-06 13:06:31,beautification of tutorial GW1: test suite has been fixed to be consistent with the new tutorial In total 3 test files have been eliminated,1
5166,234,c21fdc4,2018-06-08 08:42:44,Merge branch '_beauty' of gitlab.abinit.org:trunk/abinit into _beauty,0
5167,234,97a4c1a,2018-06-08 09:28:16,beautification of tuto DFPT (RF) 1 and 2  bug in trying to add Petretto2018 reference in abiref.bib  it does not appear in the final http://127.0.0.1:8000/theory/bibliography/ page,1
5171,239,35caffd,2018-06-08 21:06:52,Adapt tolerances for tutorial nuc2&3,0
5172,240,f280564,2018-06-08 22:24:34,Update ref files due to fix of smdelta problem,1
5182,250,ec60a6d,2018-06-09 06:53:23,Merge branch 'develop' into efmas,0
5183,251,b07a8e0,2018-06-09 08:35:19,Fix DOI of Martin et al,1
5192,260,bb42ada,2018-06-09 14:51:07,Insert CPP directive for availability of NetCDF,0
5193,260,91a78a2,2018-06-09 14:57:07,Fix memory leak. v8_t57 not to be executed on IBM8 (no NetCDF).,1
5196,263,8d2c08d,2018-06-09 16:50:13,Shorten too long line,0
5197,264,8726ac0,2018-06-09 16:53:13,Fix name He Xu,1
5201,269,bc7ebb8,2018-06-10 00:37:45,Bse tutorial is now in synch with input files,0
5202,270,5d03e03,2018-06-10 07:18:17,Enter eph driver with v8_t57. Fix several issues. Frohlich model not yet activated  but all readings are activated.,1
5205,272,239c30b,2018-06-11 05:55:09,Intermediate commit. Working on m_frohlichmodel.F90 .,0
5206,273,fb91d38,2018-06-11 05:59:34,Fix typo,1
5206,273,fb91d38,2018-06-11 05:59:34,Fix typo,0
5207,274,f10d58a,2018-06-11 06:28:24,Fix typos,1
5219,287,5a2af1f,2018-06-11 18:08:11,Merge branch 'efmas' into efmas3,0
5220,287,6486b59,2018-06-11 19:06:35,[beautification][2018] Fixed the vdw variable set,1
5231,299,42127b1,2018-06-12 08:35:12,Slight modif of m_frohlichmodel.F90.,0
5232,300,c5f6d7f,2018-06-12 10:09:13,Fix problem with Gaussian weights.,1
5251,319,e1e46b3,2018-06-12 19:10:37,ZPR from generalized Frohlich is computed. Still  not yet perfect agreement with the simple cubic analytical result.,0
5252,320,b78e4db,2018-06-12 20:10:32,Tutorial on positron fixed,1
5255,323,f536909,2018-06-12 20:57:22,Test v8_t57 is finalized.,0
5256,324,1e849d9,2018-06-12 21:34:44,There was an error in the input file for v8_t57,1
5258,325,2e53f4f,2018-06-13 06:16:42,Update tolerances for tutorial gw1_1,0
5259,326,3c110b9,2018-06-13 07:17:50,Fix ABI_DEALLOCATE.,1
5287,355,ab61776,2018-06-15 15:01:30,Gregory Geneste s contribution to documentation beautification,0
5288,356,bd1d38b,2018-06-15 15:01:39,Remove duplicated bibtex entry (Souvatzis2008) in file doc/abiref.bib that made the ./mksite.py command failed. I made sure I kept the entry which was the same as the command: betterbib-doi2bibtex,1
5290,357,1b905c7,2018-06-15 16:41:48,I have added reference Sai2002 that was cite in elastic.md but there was no reference in abiref.bib . ./mksite was complaining that this citation was missing.,0
5291,358,e0d91c8,2018-06-15 18:18:14,Fix a few references in abiref.bib .,1
5296,363,570e642,2018-06-15 21:27:00,Merge biederj/beauty/ab78 into develop,0
5297,365,de2d0f8,2018-06-15 21:28:57,Souvatzis2008 mentioned twice. Fixed.,1
5297,365,de2d0f8,2018-06-15 21:28:57,Souvatzis2008 mentioned twice. Fixed.,0
5298,365,36ca442,2018-06-16 06:08:13,Beautified doc/guide/new_user.md . Start to work on doc/tutorial/index.md. Also some other fixes.,1
5308,375,99017b1,2018-06-18 06:27:11,Final modifs for vargeo input variables.,0
5309,377,30429cf,2018-06-18 06:48:04,Fix linkchecker problems. Minor improvements as well.,1
5310,377,3ad7ba3,2018-06-18 10:40:48,Update for scalapack/elpa,0
5311,378,4d4fe61,2018-06-18 10:42:55,One more minor fix of a problem detected by linkchecker.,1
5318,385,efcdc95,2018-06-18 15:42:51,set new ref,0
5319,31,c452d3d,2018-06-18 19:08:36,Fix build example reference file for buda2_gnu_8.1,1
5325,392,1ab3220,2018-06-19 13:41:15,Update number of cpu for scalapack,0
