,index,hash,time,message,buggy
5688,787,a9f3f90,2017-06-19 12:51:18,fix uninitialized members,1
5690,1475,3c329d1,2017-06-19 13:23:01,massive whitespace cleanup in USER-INTEL,0
5691,360,b96b6b9,2017-06-19 14:04:16,Fixing error checks,1
5695,792,8988b69,2017-06-19 16:30:42,modified the documentation  first and last freeend can have different spring constants,0
5696,1334,f5047ac,2017-06-19 17:23:23,augment fix shardlow check for ordering fixes to be KOKKOS compatible,1
5696,1334,f5047ac,2017-06-19 17:23:23,augment fix shardlow check for ordering fixes to be KOKKOS compatible,0
5697,1100,8c54fcd,2017-06-19 17:31:54,cleanup from aidan for fix reax/c/species and its KOKKOS version,1
5702,383,84b530c,2017-06-20 09:38:32,Merge pull request #537 from lammps/neb,0
5703,1106,50c9167,2017-06-20 10:36:30,small formatting correction in fix neb docs,1
5703,1106,50c9167,2017-06-20 10:36:30,small formatting correction in fix neb docs,0
5704,1342,87c028e,2017-06-20 12:06:02,patch 20Jun17,1
5709,1494,812f1a8,2017-06-20 17:20:57,remove local variables shadowing global ones in BondsOMP(),0
5710,391,e13c94e,2017-06-20 17:25:01,fix uninitialized variable bug spotted by coverity scan,1
5711,1114,15c5961,2017-06-20 17:38:28,remove dead code,0
5712,1350,2988508,2017-06-20 17:53:45,correct indexing bug in pair style lj/long/tip4p/long,1
5712,1350,2988508,2017-06-20 17:53:45,correct indexing bug in pair style lj/long/tip4p/long,0
5713,809,2988508.0,2017-06-20 17:53:45,correct indexing bug in pair style lj/long/tip4p/long,1
5713,809,2988508.0,2017-06-20 17:53:45,correct indexing bug in pair style lj/long/tip4p/long,0
5714,1987,198fe7e,2017-06-20 19:00:57,fix storing of invalid memory pointer,1
5717,813,0cfe898,2017-06-20 22:07:40,dead code removal,0
5718,814,f45c7e1,2017-06-21 09:36:30,update fix ti/spring docs to reflect it is part of USER-MISC,1
5720,1357,7dc380b,2017-06-21 12:44:35,insure compute pair/property local will use a copy of granular neigh list,0
5721,1505,5e+171,2017-06-21 13:33:26,fix array bounds issue due to typo. spotted by GCC.,1
5721,1505,5e+171,2017-06-21 13:33:26,fix array bounds issue due to typo. spotted by GCC.,0
5722,1994,5e165e6,2017-06-21 13:33:26,fix array bounds issue due to typo. spotted by GCC.,1
5724,951,e69ef56,2017-06-21 15:03:12,Merge pull request #539 from lammps/neighsize,0
5725,1126,1fc2eb1,2017-06-21 15:12:51,fix issue with rRESPA inner/middle neighbor lists,1
5725,1126,1fc2eb1,2017-06-21 15:12:51,fix issue with rRESPA inner/middle neighbor lists,0
5726,1509,02625b2,2017-06-21 18:54:21,fix typos introduced in original translation: results are correct again,1
5730,1513,de3157f,2017-06-21 19:31:40,document new restrictions to CHARMM compatible dihedral styles,0
5731,958,b9029ad,2017-06-22 00:07:59,fix bug in incorrect use of O coordinate instead of M coordinate in pppm/tip4p,1
5731,958,b9029ad,2017-06-22 00:07:59,fix bug in incorrect use of O coordinate instead of M coordinate in pppm/tip4p,0
5732,411,b0ddabb,2017-06-22 00:19:21,update examples for fix filter/corotate to comply with new CHARMM restrictions,1
5735,414,60c3f3d,2017-06-22 09:15:15,use CHARMM energy conversion factor with new CHARMM pair styles,0
5736,392,f092da8,2017-06-22 13:28:12,Fix some shadowing warnings,1
5751,2023,4fcbd58,2017-06-23 15:54:14,doc page clarifications for CHARMM energy and dipole pre-factors,0
5752,1388,18983c3,2017-06-23 16:24:00,fix qeq/reax/omp bugfix from metin,1
5754,2026,2240c3d,2017-06-23 16:48:37,Merge pull request #548 from lammps/doc-update,0
5755,2027,1370385,2017-06-23 17:10:59,patch 23Jun17,1
5755,2027,1370385,2017-06-23 17:10:59,patch 23Jun17,0
5756,434,1370385.0,2017-06-23 17:10:59,patch 23Jun17,1
5761,1160,ea4d11f,2017-06-26 09:36:30,Merge branch 'master' into USER-DPD_kokkos_testing,0
5762,409,b889776,2017-06-26 10:51:26,Fixing memory leak in Kokkos neighborlist,1
5779,1003,aa3f4b7,2017-06-29 16:09:23,"change the handling of reading ""extra XXX per atom""  so that the final choice is the larger of the value in the file and the keyword",0
5780,869,d5921e9,2017-06-29 16:30:49,consolidate and update error message and read_data documentation for the updated read_data command,1
5809,1206,d0a397d,2017-07-03 14:50:33,Merge pull request #559 from lammps/fortran3,0
5810,2076,ea4f16b,2017-07-05 10:01:19,additional fix external hooks for calling programs,1
5814,487,be8360a,2017-07-05 14:46:10,Merge pull request #562 from lammps/fix-external,0
5815,1446,74d63c2,2017-07-05 14:51:34,Fix AIREBO missing derivative in bondorderLJ,1
5822,466,7e42af1,2017-07-05 15:11:58,Feature: AIREBO parametrize cutoff switching,0
5823,2089,d2f7f48,2017-07-05 15:16:45,AIREBO Fix Credits,1
5830,1328,1bf1cb1,2017-07-05 18:26:32,Updated credits,0
5831,903,a5234d7,2017-07-05 22:34:34,fix bug reported by richard berger via https://ci.lammps.org/job/lammps/job/master/job/regression/160/testReport/junit/examples/msst/msst/,1
5831,903,a5234d7,2017-07-05 22:34:34,fix bug reported by richard berger via https://ci.lammps.org/job/lammps/job/master/job/regression/160/testReport/junit/examples/msst/msst/,0
5832,476,7f63c09,2017-07-05 22:35:58,correct comment for Fix::ev_setup(),1
5832,476,7f63c09,2017-07-05 22:35:58,correct comment for Fix::ev_setup(),0
5833,1464,e493b6a,2017-07-05 22:52:29,Fix sigcut class variable actually used,1
5838,1235,f5440a7,2017-07-05 23:25:03,Merge branch 'master' of https://github.com/aershadinia/lammps hello,0
5839,2105,9fa4588,2017-07-05 23:46:48,fixed a typo,1
5843,515,87af3b1,2017-07-06 08:58:20,Merge pull request #564 from lammps/fix-external,0
5844,1341,4339379,2017-07-06 13:58:26,patch 6Jul17,1
5844,1341,4339379,2017-07-06 13:58:26,patch 6Jul17,0
5845,487,4339379.0,2017-07-06 13:58:26,patch 6Jul17,1
5845,487,4339379.0,2017-07-06 13:58:26,patch 6Jul17,0
5846,2110,423e3b6,2017-07-06 14:45:51,integrate fix wall/ees and wall/region/ees into doc system,1
5846,2110,423e3b6,2017-07-06 14:45:51,integrate fix wall/ees and wall/region/ees into doc system,0
5847,518,23925b3,2017-07-06 14:47:44,update fix wall/ees and wall/region/ees file to conform more to common formatting,1
5850,521,7193fff,2017-07-06 16:08:25,make example input / output conform with LAMMPS conventions (no dump files  no log command) and update reference outputs,0
5851,1072,33be51a,2017-07-06 20:19:40,"Deleted ""fix wall/region/ees"" doc file",1
5863,370,6b2d321,2017-07-09 00:30:01,Add missing globals in library interface,0
5864,1258,b9fd115,2017-07-09 02:10:26,Completed first version of fix python/integrate,1
5866,2121,c29e8fb,2017-07-10 17:00:30,Updated lib/kim/README file to go along with new install.py,0
5867,2122,92395e9,2017-07-10 17:19:37,disallow MC moves with fix rigid and fix shake active. update examples and add shake example,1
5867,2122,92395e9,2017-07-10 17:19:37,disallow MC moves with fix rigid and fix shake active. update examples and add shake example,0
5868,506,92395000000000.0,2017-07-10 17:19:37,disallow MC moves with fix rigid and fix shake active. update examples and add shake example,1
5869,1262,b5e9e90,2017-07-10 17:21:20,white space cleanup,0
5870,2124,c9a0d38,2017-07-10 17:34:00,mention restriction for use with fix shake or fix rigid in fix gcmc docs,1
5870,2124,c9a0d38,2017-07-10 17:34:00,mention restriction for use with fix shake or fix rigid in fix gcmc docs,0
5871,2125,e30c5fc,2017-07-10 21:05:29,Fixed shebang and renamed to lib/kim/Install.py,1
5874,512,5a1e020,2017-07-11 08:05:36,updated the credits and citations for pair style reaxc/omp and qeq/reax/omp,0
5875,1094,c8939d8,2017-07-11 09:43:54,clarify explanation of body style molecule in rigid fixes,1
5875,1094,c8939d8,2017-07-11 09:43:54,clarify explanation of body style molecule in rigid fixes,0
5876,1651,338fc28,2017-07-11 14:59:08,combine citeme.log entry for pair reax/c/omp and fix qeq/reax/omp,1
5882,375,0b5a2e1,2017-07-12 10:55:08,Add way of getting correct ctypes integer type for bigint  tagint  and imageint,0
5883,1658,69d97fa,2017-07-12 11:26:16,fix enforce2d has to be defined after fixes with enforce2d_flag set,1
5883,1658,69d97fa,2017-07-12 11:26:16,fix enforce2d has to be defined after fixes with enforce2d_flag set,0
5884,1373,a419c7c,2017-07-12 11:40:35,update src/.gitignore for fix wall*/ees sources,1
5887,525,01e8483,2017-07-12 18:00:38,avoid accessing uninitialized data when exiting LAMMPS early,0
5888,1663,c24fca6,2017-07-12 18:14:11,fix possible uninitialized data access with pppm and pppm/disp,1
5888,1663,c24fca6,2017-07-12 18:14:11,fix possible uninitialized data access with pppm and pppm/disp,0
5889,1108,0af9203,2017-07-12 18:32:04,remove useless and incorrect neighbor list request in fix qeq/comb/omp,1
5889,1108,0af9203,2017-07-12 18:32:04,remove useless and incorrect neighbor list request in fix qeq/comb/omp,0
5890,1379,de8d417,2017-07-13 10:55:13,fix off-by-one memory allocation bug,1
5916,1308,4d4c03a,2017-07-14 12:33:40,restore gaussian flow example that was lost. tweak input to make it usable for comparing,0
5917,2159,3b1134c,2017-07-14 13:42:02,correct formatting error in peridynamics pair style docs,1
5918,1405,14f1d64,2017-07-14 13:44:12,provide working examples for all four peridynamics models and reference outputs,0
5919,1543,522bc13,2017-07-14 13:47:49,avoid casts to the wrong derived class  which upsets code analysis tools. seems to improve performance  too.,1
5920,1544,e084d4d,2017-07-14 13:48:21,print warnings in Pair::init() only on MPI rank 0,0
5921,558,a04711b,2017-07-14 13:49:28,do not allow pairwise cutoffs <= 0.0. avoids undefined behavior and division by zero errors,1
5923,1141,842dc1b,2017-07-14 14:21:21,cmake: collect link libs,0
5924,384,e4e1252,2017-07-14 14:44:44,fix LAMMPS_PNG,1
5934,1558,b859795,2017-07-14 18:19:59,Add CMake support for more packages,0
5935,1327,54f2b02,2017-07-14 18:33:27,cmake: fix install,1
5938,394,b15f75d,2017-07-14 22:08:06,Merge branch 'cmake' of github.com:junghans/lammps into cmake,0
5939,1331,3f29738,2017-07-14 22:41:59,"Revert ""do not allow pairwise cutoffs <= 0.0. avoids undefined behavior and division by zero errors""",1
5973,1746,2411192.0,2017-07-17 11:52:06,cmake: add cross-configure warning,0
5974,425,1c1a1db,2017-07-17 11:55:05,Fix typo,1
5977,428,99f5f82,2017-07-17 13:26:46,added support for LAMMPS_MEMALIGN and LAMMPS_LONGLONG_TO_LONG,0
5978,429,050a82a,2017-07-17 13:28:34,fix LAMMPS_LONGLONG_TO_LONG description,1
5983,1755,c3a2ed0,2017-07-17 23:56:38,plug small memory leak in USER-OMP variants of pppm kspace styles,0
5984,1756,c083d5d,2017-07-18 00:18:03,fix memory leak in list of neighbor list requests,1
5984,1756,c083d5d,2017-07-18 00:18:03,fix memory leak in list of neighbor list requests,0
5985,1469,bc5186b,2017-07-18 00:44:24,fix unitialized pointer issue in USER-OMP with pppm/disp,1
5988,1204,4ad9528,2017-07-18 07:37:14,safer handling of memory management for lists in reax/c,0
5989,1379,3c88b2a,2017-07-18 09:53:26,Fixing execution space issues in KOKKOS package,1
6000,1772,5cbaf7c,2017-07-18 14:47:54,correct commands table format issue,0
6001,1485,f96b9e0,2017-07-18 15:48:18,add various checks and improvements to identify incompatible uses and warn or exit with error message,1
6001,1485,f96b9e0,2017-07-18 15:48:18,add various checks and improvements to identify incompatible uses and warn or exit with error message,0
6002,596,17aff29,2017-07-18 15:48:31,fix off-by-one bug when copying strings,1
6004,1776,4d65c32,2017-07-18 16:06:29,added minimal README,0
6005,1777,1483649.0,2017-07-18 16:11:49,fix memory corruption issue in fix reax/c/species,1
6005,1777,1483649.0,2017-07-18 16:11:49,fix memory corruption issue in fix reax/c/species,0
6006,1221,1483649,2017-07-18 16:11:49,fix memory corruption issue in fix reax/c/species,1
6008,1779,7ccb0d3,2017-07-18 17:37:48,port USER-SMD folder. make voronoi consistent with it,0
6009,600,81f342a,2017-07-18 18:06:18,fix variable name bug and synchronize with other ported Install.py files,1
6017,1788,ee6cac8,2017-07-19 14:10:43,Update Colvars to version 2017-07-15 and support automated builds for it,0
6018,443,c95db97,2017-07-19 15:15:24,fix PYTHON install,1
6018,443,c95db97,2017-07-19 15:15:24,fix PYTHON install,0
6019,1790,a99e3ef,2017-07-19 15:15:49,cmake: fix typo and pkg info,1
6034,614,8.499e+75,2017-07-20 12:11:46,updates to USER-REAXC code in USER-OMP from Chris Knight. addresses issues with multiple threads in use,0
6035,667,f037f89,2017-07-20 14:12:17,fix GPU + BUILD_SHARED_LIBS,1
6036,449,1749d64,2017-07-20 14:30:52,GPU: bring back CUDPP_OPT,0
6037,615,59db5f6,2017-07-20 14:40:35,update of Fortran-DFTB interface to be compatible with fix msst,1
6039,617,3f83396,2017-07-20 14:45:25,Merge pull request #588 from akohlmey/colvars-quickfix,0
6040,672,427ca88,2017-07-20 15:02:41,cmake: error for POEMS + BODY package,1
6054,2221,61b1487,2017-07-20 18:17:19,avoid division by zero in reaxff bond interaction computations in very rare cases,0
6055,1268,ec23aef,2017-07-20 18:19:53,fix reaxc division by zero bug also for USER-OMP variant,1
6057,631,00474ab,2017-07-21 10:30:11,handle one more case where allowing shifted potential with cutoff 0.0 would create NaNs,0
6058,689,c010edc,2017-07-21 11:38:02,cmake: fixed two typos,1
6058,689,c010edc,2017-07-21 11:38:02,cmake: fixed two typos,0
6059,1272,74deeec,2017-07-21 11:50:13,cmake: fixed another typo,1
6059,1272,74deeec,2017-07-21 11:50:13,cmake: fixed another typo,0
6060,455,3d1d0c5,2017-07-21 12:08:04,Cleaned up 3-body gpu styles  and fixed a bug for tersoff/zbl/gpu. There is a unresolved bug for neigh no with tpa > 1 with BaseThree  enforce tpa = 1 for neigh no in BaseThree for now.,1
6060,455,3d1d0c5,2017-07-21 12:08:04,Cleaned up 3-body gpu styles  and fixed a bug for tersoff/zbl/gpu. There is a unresolved bug for neigh no with tpa > 1 with BaseThree  enforce tpa = 1 for neigh no in BaseThree for now.,0
6061,456,8ed8819,2017-07-21 14:28:13,Fix execution space in manybody potentials,1
6061,456,8ed8819,2017-07-21 14:28:13,Fix execution space in manybody potentials,0
6062,457,f4b6b67,2017-07-21 15:04:14,Fixing more execution space issues in KOKKOS package,1
6067,1548,4e0a249,2017-07-22 01:33:15,Add a (contrived) molecular example for USER-QUIP,0
6068,2229,7b21828,2017-07-22 10:35:16,disallow binary output with dump style local. fixes #596,1
6072,1285,2c6e177,2017-07-22 23:14:17,avoid reporting negative memory allocation when memory_usage() is called before initialized,0
6073,2232,c24e316,2017-07-22 23:15:01,avoid floating point overflows in iterative solvers of fix shake,1
6077,1695,2eaea2d,2017-07-24 08:56:11,Merge pull request #594 from junghans/license,0
6078,643,a59b7e4,2017-07-24 09:09:22,patch 24Jul17,1
6078,643,a59b7e4,2017-07-24 09:09:22,patch 24Jul17,0
6079,1848,f202343,2017-07-24 12:54:26,cmake: fixed another typo,1
6081,712,bc446bb,2017-07-25 12:12:30,Merge branch 'master' into USER-DPD_kokkos_testing,0
6082,713,633ca33,2017-07-25 13:08:24,Fix issue in Kokkos neighborlist,1
6082,713,633ca33,2017-07-25 13:08:24,Fix issue in Kokkos neighborlist,0
6083,1701,557e5b9,2017-07-25 13:37:01,Fixing Kokkos execution space issue with regions,1
6083,1701,557e5b9,2017-07-25 13:37:01,Fixing Kokkos execution space issue with regions,0
6084,1702,d3fa882,2017-07-25 13:49:23,Fix execution space issues in Kokkos EAM pairstyles,1
6085,468,76fb4e0,2017-07-25 14:16:31,Merge branch 'master' into kk_changes,0
6086,717,c3c9f35,2017-07-25 14:37:41,Fix concurrent modification issue in comm_kokkos,1
6086,717,c3c9f35,2017-07-25 14:37:41,Fix concurrent modification issue in comm_kokkos,0
6087,1705,0231cc3,2017-07-25 19:09:20,cmake: some more typo fixes,1
6087,1705,0231cc3,2017-07-25 19:09:20,cmake: some more typo fixes,0
6088,1706,60c67b0,2017-07-26 10:45:11,import updated fix msst file with some additional cleanup and simplification,1
6098,729,72419b6,2017-07-26 19:35:15,Merge remote-tracking branch 'github/kim-doc' into install-and-docs-reviewed,0
6099,1312,8f59c0e,2017-07-27 08:51:17,Fix modify/sync issue in neigh_bond_kokkos,1
6099,1312,8f59c0e,2017-07-27 08:51:17,Fix modify/sync issue in neigh_bond_kokkos,0
6100,731,0427f62,2017-07-27 09:25:02,fix typo,1
6104,1491,c494ec3,2017-07-27 12:48:32,correct symbolic links to shared Install.py file,0
6105,1723,e397379,2017-07-27 15:51:45,fix bug in power operator in LAMMPS variable expressions,1
6106,737,9695aa6,2017-07-27 15:51:56,Merge branch 'master' into USER-DPD_kokkos_testing,0
6107,1494,7edb294,2017-07-28 10:44:08,Fix execution space issues in comm_kokkos,1
6118,1735,8431ca5,2017-07-31 10:54:07,Remove tpls directory,0
6119,1505,408d9d9,2017-07-31 11:35:41,cmake: improve some error messages,1
6121,1738,93190a5,2017-07-31 11:48:27,Merge branch 'cmake' of github.com:junghans/lammps into cmake,0
6122,1600,71553cf,2017-07-31 13:53:41,Fix PyLammps regression after output.cpp change,1
6127,672,e84b6d8,2017-08-04 08:35:00,Merge pull request #602 from rbberger/pylammps_fixes,0
6128,1340,2fa16bc,2017-08-04 11:11:41,make overlapping links to references unique to avoid anchor label errors,1
6131,1517,163ed27,2017-08-04 16:04:40,update .gitignore,0
6132,1900,ca7a3a6,2017-08-04 17:48:27,"Fixed typo in ""compute_voronoi_atom.txt""",1
6142,1759,d2b0c28,2017-08-08 13:19:44,add local makefile overrides to be compatible with standard suffixes,0
6143,2280,b7b62f6,2017-08-08 13:20:25,do not pollute global namespace by including mscg header in fix header,1
6148,1360,691d1b7,2017-08-08 17:26:22,Merge pull request #607 from akohlmey/final-changes-for-stable,0
6149,1627,be25a7d,2017-08-08 20:37:20,updated comment for fix neb by steve,1
6160,1928,0dc3cba,2017-08-10 06:51:57,"Revert ""remove -DLAMMPS_MEMALIGN from ""make mpi"" and ""make serial"" for increased portability""",0
6161,791,5b55744,2017-08-10 07:21:39,fix a header line formatting issue,1
6168,485,378989e,2017-08-10 13:21:53,Merge pull request #27 from timattox/USER-DPD_kokkos_update,0
6169,1786,2a7d2de,2017-08-10 14:49:51,add more strict checking of data when parsing molecule files to detect format errors,1
6171,1647,8c16ea1,2017-08-10 15:58:51,add automatic triggering of review requests with a code owners file,0
6172,802,52bec0f,2017-08-10 16:44:09,patch 10Aug17,1
6173,1941,6d24be8,2017-08-10 21:14:40,whitespace cleanup,0
6174,1650,c6d923b,2017-08-10 21:15:35,make download function more resilient by also catching failed execution,1
6175,712,df56b2d,2017-08-11 08:16:20,trigger relink after package library build through updating the time stamp on main.cpp,0
6176,1793,2755328,2017-08-11 08:28:37,fix bug with pair_modify <style> compute not triggering the correct global change,1
6176,1793,2755328,2017-08-11 08:28:37,fix bug with pair_modify <style> compute not triggering the correct global change,0
6177,1944,2755328.0,2017-08-11 08:28:37,fix bug with pair_modify <style> compute not triggering the correct global change,1
6178,807,b209a4e,2017-08-11 08:35:20,Merge pull request #614 from akohlmey/fixes-for-stable,0
6179,1654,0b3f1b8,2017-08-11 12:19:02,patch 11Aug17,1
6179,1654,0b3f1b8,2017-08-11 12:19:02,patch 11Aug17,0
6180,1565,4041db8,2017-08-11 13:25:28,Merge branch 'master' into USER-DPD_kokkos as of patch 10Aug17,1
6180,1565,4041db8,2017-08-11 13:25:28,Merge branch 'master' into USER-DPD_kokkos as of patch 10Aug17,0
6181,490,13b804e,2017-08-11 14:53:44,Merge branch 'USER-DPD_kokkos' into USER-DPD_GBhacks as of patch 10Aug17,1
6181,490,13b804e,2017-08-11 14:53:44,Merge branch 'USER-DPD_kokkos' into USER-DPD_GBhacks as of patch 10Aug17,0
6182,491,81e7d4a,2017-08-12 00:35:50,fix incorrect preprocessor define for windows,1
6185,814,1d4d215,2017-08-15 17:12:07,USER-INTEL add-ons from Mike,0
6186,815,e34b204,2017-08-15 21:10:05,Fix a couple of typos in the docs,1
6192,1959,76cd613,2017-08-17 11:34:52,Merge pull request #613 from akohlmey/collected-small-changes,0
6193,502,7ddcb68,2017-08-17 16:02:20,patch 17Aug17,1
6215,524,39e51df,2017-08-20 10:02:11,add missing entry in pdf manual,0
6216,845,f5b8f72,2017-08-20 10:09:21,remove non-portable non-ascii blanks from fix wall/ees docs,1
6223,1608,5a0c3ae,2017-08-21 13:12:43,add a compute aggregate/atom  that combines the rules for compute cluster/atom and fragment/atom,0
6224,853,24c00b1,2017-08-21 13:12:48,fix typo,1
6224,853,24c00b1,2017-08-21 13:12:48,fix typo,0
6225,1436,5fcc197,2017-08-21 14:24:00,cmake: fix molfile compile,1
6228,537,e2a1b66,2017-08-21 20:54:24,Merge remote-tracking branch 'junghans/cmake_flags_summary' into cmake_improvements,0
6229,858,c5ccbbe,2017-08-22 07:13:04,cmake: fix 'make test',1
6232,1999,26c1514,2017-08-22 23:46:09,add USER-MESO files to .gitignore,0
6233,542,79d5ca6,2017-08-22 23:46:32,fix issues indicated by compiler warnings,1
6234,543,b80752a,2017-08-23 00:01:19,restore changes to read_data docs  that would have been lost due to merging an outdated version,0
6235,1446,cdfb1aa,2017-08-23 00:39:52,make links unique  fix doc format warnings and add entries to administrative files,1
6237,546,12150ff,2017-08-23 07:54:56,add moltemplate version 2017-8-22,0
6238,547,97edf90,2017-08-23 11:22:09,update fix qeq docs for the new  more flexible parameter file format,1
6244,553,b6c93f9,2017-08-23 14:39:42,Merge pull request #629 from stanmoore1/kokkos_update,0
6245,1630,270abff,2017-08-23 14:59:19,Fix compile error for CUDA in pair_exp6_rx_kokkos,1
6252,1636,b52efa2,2017-08-23 15:28:27,add compatibility to NetCDF 4.3.3 as bundled with RHEL 7.x,0
6253,561,a062944,2017-08-23 16:08:01,Fix execution space issues,1
6258,1873,a641289,2017-08-25 12:36:53,Must use atomics for GPUs in pair_exp6_rx_kokkos,0
6259,887,1e16fed,2017-08-25 15:16:19,Error out if using pair hybrid with Kokkos  but not pair hybrid/overlay,1
6275,1888,e441573,2017-08-27 12:10:46,check for '-fno-second-underscore',0
6276,1484,bc11868,2017-08-27 12:13:35,cmake: fixed a typo,1
6277,1485,c196025,2017-08-27 12:23:30,make molfile less special,0
6278,904,5308ee6,2017-08-27 13:45:48,fix shared build and mscg install,1
6283,909,f47cc0a,2017-08-27 18:55:28,simpilfy pkg lib build,0
6284,591,fa5ec0b,2017-08-27 19:22:37,Fixes with post-force() not allowed after fix rigid or rigid/small,1
6284,591,fa5ec0b,2017-08-27 19:22:37,Fixes with post-force() not allowed after fix rigid or rigid/small,0
6285,592,eed4815,2017-08-27 20:03:28,Non-rigid fixes with post-force() not allowed after fix poems,1
6287,591,62928a1,2017-08-28 13:24:41,make GPU flags local to libgpu,0
6288,592,9207f65,2017-08-28 14:11:21,fix liblammps install,1
6294,2055,6a4bbdd,2017-08-28 14:56:37,Add files via upload,0
6295,598,19b7785,2017-08-28 14:59:01,fix Fortran flags for MEAM,1
6297,919,988613.0,2017-08-28 16:18:58,SOVERSION not needed for STATIC libs,0
6298,1502,34b3fc2,2017-08-29 01:04:39,Fix GPU CMake compilation,1
6312,2072,a5b65c1,2017-08-31 15:03:04,Mods for extra/special/per/atom and add toluene,0
6313,618,76cc545,2017-08-31 16:14:45,convert early fix ordering error to warning,1
6314,619,f56a345,2017-08-31 16:15:39,"implement ""earlyflag"" to select when to compute body torques/forces",0
6315,620,251bc88,2017-08-31 16:25:16,put back modify_params() API that was removed in error,1
6316,621,6e945f7,2017-09-01 00:16:54,Keyword 'bodyforces' added to fix_modify command - Applies to classes FixRigid  FixRigidSmall  and FixPOEMS,0
6317,1922,f58088a,2017-09-01 09:15:37,patch 1Sep17,1
6318,623,2b96460,2017-09-01 09:16:11,Merge branch 'master' of github.com:lammps/lammps,0
6319,624,3d614bb,2017-09-01 12:23:48,Bug fix in multiple fix rigid check,1
6329,624,c8967a3,2017-09-05 11:45:32,Included hyperlink to package,0
6330,625,cd72532,2017-09-05 12:47:34,fix typo,1
6330,625,cd72532,2017-09-05 12:47:34,fix typo,0
6331,946,4560200000.0,2017-09-05 12:48:28,fix another couple of typos,1
6331,946,4560200000.0,2017-09-05 12:48:28,fix another couple of typos,0
6332,1528,45602e5,2017-09-05 12:48:28,fix another couple of typos,1
6334,628,c8f92c1,2017-09-05 16:42:58,add a couple deleted files from USER-DPD to Purge.list,0
6335,1531,4c5d901,2017-09-05 16:45:03,fix stupid typo (too much compiling of fortran codes...),1
6335,1531,4c5d901,2017-09-05 16:45:03,fix stupid typo (too much compiling of fortran codes...),0
6336,1937,d886cc9,2017-09-05 17:45:56,fix syntax error in fix saed/vtk docs example,1
6337,640,cccd6c4,2017-09-05 23:27:26,Conditional late computation added to rigid_nh and rigid_nh_small,0
6338,641,fd0fae4,2017-09-05 23:40:14,Langevin thermostat applied only at post_force in rigid-body fixes,1
6344,2093,0248a7b,2017-09-06 09:24:05,remove duplicate listing of deleted USER-DPD files from Purge.list,0
6345,2094,fe557cb,2017-09-06 11:35:52,fix typo in commands table,1
6350,641,366d087,2017-09-06 14:20:24,update docs for changes to makefiles,0
6351,1544,dbc60d9,2017-09-06 15:08:02,Fixed OpenCL compilation issues with __global keywords,1
6358,2105,fce633a,2017-09-08 11:33:49,cmake: tweaks for EXAALT superbuild  add latte_fix,0
6359,1955,b861ea3,2017-09-08 11:54:32,cmake: fix LATTE linkage,1
6359,1955,b861ea3,2017-09-08 11:54:32,cmake: fix LATTE linkage,0
6360,662,bf9f084,2017-09-08 14:09:44,update rigid fix styles in USER-OMP for changes in RIGID package,1
6363,651,3fdb6f1,2017-09-09 06:51:24,cmake: OpenCL is always found if required,0
6364,2110,1601433.0,2017-09-09 07:05:51,cmake: fix lib suffix,1
6364,2110,1601433.0,2017-09-09 07:05:51,cmake: fix lib suffix,0
6365,666,1601433,2017-09-09 07:05:51,cmake: fix lib suffix,1
6368,669,84b84c1,2017-09-09 19:53:56,Use OpenCL 2.x API in GPU package when supported,0
6369,1963,b3547a9,2017-09-11 11:09:59,add infrastructure for enabling fixes to contribute to the virial by aidan,1
6369,1963,b3547a9,2017-09-11 11:09:59,add infrastructure for enabling fixes to contribute to the virial by aidan,0
6370,1559,95d8492,2017-09-11 21:59:22,the original fix qeq went away over 7 years ago  we don't need to purge it,1
6371,1965,cb19ef5,2017-09-11 22:00:58,update src/.gitignore,0
6372,1735,e196a2b,2017-09-11 22:24:06,import changes to various fixes by aidan to include virial contributions,1
6376,1970,d84825f,2017-09-13 14:37:24,remove useless files,0
6377,1566,66f59f9,2017-09-13 15:51:03,FindLATTE.cmake: fixed a typo,1
6378,679,da7776f,2017-09-14 11:00:55,Bugfix for the limit keyword,0
6379,680,f1fce64,2017-09-14 12:58:00,Fix small typo to calculation of accumulated work in Colvars,1
6379,680,f1fce64,2017-09-14 12:58:00,Fix small typo to calculation of accumulated work in Colvars,0
6380,681,8776b81,2017-09-15 00:46:18,add virial support to fix addforce,1
6380,681,8776b81,2017-09-15 00:46:18,add virial support to fix addforce,0
6381,668,2cd7cbd,2017-09-15 00:51:16,correct cut-n-paste error  add docs,1
6381,668,2cd7cbd,2017-09-15 00:51:16,correct cut-n-paste error  add docs,0
6382,2127,ccb67d8,2017-09-15 01:20:56,correct cut-n-paste errors in the documentation of fix_modify virial,1
6382,2127,ccb67d8,2017-09-15 01:20:56,correct cut-n-paste errors in the documentation of fix_modify virial,0
6383,1572,99e5dc7,2017-09-15 01:21:16,add support for fix_modify virial yes to fix smd,1
6391,2136,cc2a53a,2017-09-15 17:43:48,Merge branch 'exaalt' of gitlab.com:exaalt/lammps into latte,0
6392,679,02665e4,2017-09-15 17:52:14,fix doc in lib/latte/Makefile.lammps.*,1
6392,679,02665e4,2017-09-15 17:52:14,fix doc in lib/latte/Makefile.lammps.*,0
6393,2137,26650000.0,2017-09-15 17:52:14,fix doc in lib/latte/Makefile.lammps.*,1
