Unnamed: 0,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
85,src/systems/equation_systems.C,620ff34,9.0,28.0,9.0,307.0,710.0,249.0,4.0,4.0,5.0,1.0,45.0,8.0,23.0,8.0,0.0,25.0,1252.0,286.0,586.0,173.0,383.0,220.0,140.0,34.0,361.0,474.0,159.0,22.0,293.0,22.0,22.0,22.0,5.0,6.0,0.38,112.0,109.0,120.0,38.0,0.0
86,src/mesh/postscript_io.C,58f4a56,6.0,22.0,13.0,66.0,147.0,97.0,3.0,3.0,3.0,1.0,40.0,6.0,22.0,13.0,0.0,6.0,303.0,66.0,140.0,47.0,99.0,97.0,0.0,7.0,80.0,99.0,31.0,1.0,67.0,6.0,6.0,6.0,1.0,3.0,0.69,18.0,18.0,18.0,6.0,1.0
87,include/mesh/mesh_tools.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
88,include/geom/elem.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
89,include/geom/node_elem.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
90,include/geom/remote_elem.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
91,src/reduced_basis/rb_eim_construction.C,58f4a56,5.0,22.0,4.0,123.0,463.0,100.0,3.0,3.0,3.0,1.0,31.0,5.0,22.0,4.0,0.0,20.0,682.0,123.0,437.0,84.0,260.0,100.0,2.0,24.0,228.0,294.0,69.0,2.0,223.0,12.0,12.0,13.0,4.0,5.0,0.23,65.0,64.0,66.0,26.0,1.0
92,include/numerics/sparse_matrix.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
93,include/numerics/numeric_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
94,include/numerics/dense_matrix.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
95,include/numerics/dense_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
96,include/base/dof_map.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
97,include/systems/equation_systems.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
98,include/parallel/parallel.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
99,include/quadrature/quadrature.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
100,include/base/getpot.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
101,include/utils/o_string_stream.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
102,include/systems/fem_context.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
103,include/geom/cell_inf_hex16.h,58f4a56,0.0,0.0,0.0,56.0,58.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,10.0,0.0,0.0,0.0,15.0,219.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
104,src/parallel/parallel_histogram.C,58f4a56,10.0,20.0,10.0,34.0,53.0,31.0,2.0,2.0,2.0,1.0,40.0,10.0,20.0,10.0,0.0,1.0,116.0,34.0,43.0,21.0,15.0,31.0,2.0,9.0,21.0,38.0,27.0,0.0,11.0,2.0,2.0,2.0,1.0,1.0,0.72,2.0,2.0,2.0,1.0,1.0
105,include/parallel/parallel_histogram.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
106,include/geom/face_inf_quad6.h,58f4a56,0.0,0.0,0.0,51.0,53.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,10.0,0.0,0.0,0.0,15.0,178.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107,src/mesh/tecplot_io.C,58f4a56,18.0,54.0,8.0,110.0,276.0,55.0,5.0,5.0,5.0,1.0,80.0,7.0,23.0,4.0,0.0,4.0,439.0,54.0,95.0,21.0,55.0,38.0,235.0,33.0,38.0,58.0,13.0,1.0,44.0,11.0,11.0,12.0,1.0,3.0,0.4,19.0,19.0,20.0,4.0,1.0
108,include/mesh/tecplot_io.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
109,include/base/libmesh_base.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
110,include/mesh/mesh_base.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
111,tests/numerics/numeric_vector_test.h,58f4a56,1.0,7.0,0.0,19.0,63.0,4.0,2.0,2.0,2.0,1.0,8.0,1.0,7.0,0.0,1.0,7.0,83.0,19.0,53.0,21.0,25.0,4.0,0.0,10.0,26.0,39.0,18.0,0.0,21.0,6.0,6.0,7.0,1.0,2.0,0.08,12.0,12.0,13.0,7.0,1.0
112,include/base/libmesh_common.h,58f4a56,0.0,5.0,0.0,71.0,192.0,129.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,11.0,387.0,71.0,35.0,26.0,10.0,126.0,64.0,126.0,17.0,30.0,20.0,0.0,10.0,1.0,1.0,2.0,1.0,0.0,3.6,11.0,11.0,12.0,11.0,1.0
113,include/base/libmesh_base.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
114,include/base/variable.h,58f4a56,0.0,5.0,0.0,34.0,116.0,102.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,18.0,249.0,34.0,107.0,67.0,24.0,102.0,0.0,9.0,27.0,47.0,27.0,0.0,20.0,2.0,2.0,3.0,1.0,1.0,0.95,20.0,20.0,22.0,18.0,1.0
115,include/base/libmesh_common.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
116,include/base/id_types.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
117,src/systems/system_subset_by_subdomain.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
118,include/utils/o_string_stream.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
119,contrib/nanoflann/examples/vector_of_vectors_example.cpp,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
120,examples/vector_fe/vector_fe_ex1/vector_fe_ex1.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
121,include/numerics/dense_subvector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
122,include/numerics/dense_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
123,include/numerics/distributed_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
124,include/numerics/laspack_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
125,include/numerics/numeric_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
126,include/numerics/petsc_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
127,include/numerics/trilinos_epetra_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
128,include/systems/parameter_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
129,include/utils/error_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
130,include/utils/mapvector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
131,src/numerics/distributed_vector.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
132,src/numerics/laspack_vector.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
133,src/numerics/numeric_vector.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
134,src/numerics/petsc_vector.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
135,src/numerics/trilinos_epetra_vector.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
136,src/utils/error_vector.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
137,tests/numerics/numeric_vector_test.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
138,examples/adjoints/adjoints_ex3/coupled_system.C,58f4a56,3.0,15.0,2.0,555.0,1420.0,235.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,91.0,2198.0,508.0,1209.0,325.0,691.0,196.0,233.0,73.0,553.0,772.0,240.0,7.0,525.0,31.0,31.0,50.0,12.0,5.0,0.16,220.0,220.0,253.0,111.0,1.0
139,examples/fem_system/fem_system_ex2/solid_system.C,58f4a56,3.0,15.0,2.0,555.0,1420.0,235.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,91.0,2198.0,508.0,1209.0,325.0,691.0,196.0,233.0,73.0,553.0,772.0,240.0,7.0,525.0,31.0,31.0,50.0,12.0,5.0,0.16,220.0,220.0,253.0,111.0,1.0
140,src/systems/fem_system.C,58f4a56,3.0,15.0,2.0,555.0,1420.0,235.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,91.0,2198.0,508.0,1209.0,325.0,691.0,196.0,233.0,73.0,553.0,772.0,240.0,7.0,525.0,31.0,31.0,50.0,12.0,5.0,0.16,220.0,220.0,253.0,111.0,1.0
141,src/systems/implicit_system.C,58f4a56,3.0,15.0,2.0,555.0,1420.0,235.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,91.0,2198.0,508.0,1209.0,325.0,691.0,196.0,233.0,73.0,553.0,772.0,240.0,7.0,525.0,31.0,31.0,50.0,12.0,5.0,0.16,220.0,220.0,253.0,111.0,1.0
142,src/systems/system.C,58f4a56,3.0,15.0,2.0,555.0,1420.0,235.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,91.0,2198.0,508.0,1209.0,325.0,691.0,196.0,233.0,73.0,553.0,772.0,240.0,7.0,525.0,31.0,31.0,50.0,12.0,5.0,0.16,220.0,220.0,253.0,111.0,1.0
143,src/systems/transient_system.C,58f4a56,3.0,15.0,2.0,555.0,1420.0,235.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,91.0,2198.0,508.0,1209.0,325.0,691.0,196.0,233.0,73.0,553.0,772.0,240.0,7.0,525.0,31.0,31.0,50.0,12.0,5.0,0.16,220.0,220.0,253.0,111.0,1.0
144,include/systems/parameter_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
145,examples/adjoints/adjoints_ex3/coupled_system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
146,examples/fem_system/fem_system_ex2/solid_system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
147,include/systems/condensed_eigen_system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
148,include/systems/diff_system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
149,include/systems/implicit_system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
150,include/systems/system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
151,include/systems/transient_system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
152,include/systems/system_norm.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
153,include/reduced_basis/rb_scm_construction.h,58f4a56,0.0,0.0,0.0,49.0,51.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,8.0,0.0,0.0,0.0,19.0,215.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,include/reduced_basis/rb_construction_base.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
155,include/reduced_basis/rb_scm_evaluation.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
156,include/systems/condensed_eigen_system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
157,src/systems/system_subset_by_subdomain.C,58f4a56,1.0,13.0,0.0,28.0,152.0,24.0,2.0,2.0,2.0,1.0,14.0,1.0,13.0,0.0,0.0,11.0,203.0,28.0,148.0,66.0,46.0,24.0,0.0,4.0,52.0,80.0,34.0,2.0,44.0,14.0,14.0,15.0,1.0,6.0,0.16,26.0,26.0,27.0,11.0,1.0
158,include/geom/edge_edge2.h,58f4a56,0.0,1.0,0.0,40.0,44.0,81.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,163.0,35.0,28.0,24.0,6.0,71.0,21.0,10.0,14.0,21.0,16.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,2.54,6.0,6.0,6.0,6.0,1.0
159,src/geom/face_tri3.C,58f4a56,2.0,15.0,0.0,53.0,156.0,45.0,2.0,2.0,2.0,1.0,17.0,2.0,15.0,0.0,0.0,8.0,238.0,48.0,128.0,43.0,71.0,25.0,36.0,5.0,56.0,77.0,24.0,0.0,53.0,5.0,3.0,5.0,5.0,2.0,0.2,16.0,13.0,16.0,14.0,1.0
160,include/geom/side.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
161,include/geom/edge_edge2.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
162,include/geom/face_tri3.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
163,src/solvers/time_solver.C,58f4a56,0.0,6.0,0.0,28.0,54.0,17.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,8.0,97.0,28.0,49.0,18.0,16.0,17.0,0.0,5.0,14.0,25.0,9.0,0.0,16.0,3.0,3.0,3.0,1.0,1.0,0.35,10.0,10.0,10.0,8.0,1.0
164,include/systems/diff_system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
165,include/solvers/time_solver.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
166,include/mesh/mesh_smoother_vsmoother.h,58f4a56,0.0,0.0,0.0,66.0,158.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,8.0,0.0,0.0,0.0,15.0,288.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
167,include/mesh/unstructured_mesh.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
168,include/base/dof_map.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
169,include/utils/mapvector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
170,src/base/dof_map.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
171,src/base/dof_map_constraints.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
172,src/fe/fe_map.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
173,src/fe/fe_xyz_map.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
174,src/fe/inf_fe_map.C,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
175,src/geom/elem_refinement.C,58f4a56,0.0,0.0,0.0,57.0,159.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,14.0,3.0,3.0,0.0,24.0,226.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
176,include/mesh/mesh_refinement.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
177,include/geom/remote_elem.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
178,examples/adaptivity/adaptivity_ex3/adaptivity_ex3.C,58f4a56,27.0,82.0,59.0,139.0,368.0,306.0,4.0,4.0,4.0,1.0,165.0,5.0,16.0,7.0,0.0,4.0,797.0,49.0,78.0,37.0,38.0,97.0,555.0,40.0,34.0,47.0,24.0,0.0,23.0,9.0,9.0,9.0,1.0,2.0,1.24,17.0,17.0,17.0,4.0,1.0
179,include/base/libmesh.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
180,include/mesh/parallel_mesh.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
181,include/mesh/serial_mesh.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
182,include/mesh/unstructured_mesh.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
183,include/utils/error_vector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
184,include/error_estimation/hp_coarsentest.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
185,include/utils/perf_log.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
186,include/geom/cell_hex20.h,58f4a56,0.0,2.0,0.0,49.0,54.0,133.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,234.0,46.0,42.0,36.0,6.0,126.0,15.0,7.0,21.0,28.0,23.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,6.0,6.0,6.0,1.0
187,include/mesh/unstructured_mesh.h,58f4a56,0.0,0.0,0.0,30.0,37.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170.0,30.0,29.0,26.0,7.0,101.0,6.0,7.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,1.0
188,src/partitioning/sfc_partitioner.C,58f4a56,39.0,82.0,25.0,51.0,99.0,43.0,2.0,2.0,2.0,1.0,146.0,8.0,16.0,3.0,0.0,1.0,192.0,20.0,19.0,6.0,9.0,21.0,122.0,13.0,7.0,10.0,3.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.11,2.0,2.0,2.0,1.0,1.0
189,include/mesh/mesh_refinement.h,58f4a56,0.0,0.0,0.0,103.0,157.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,10.0,0.0,0.0,0.0,15.0,688.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,include/base/libmesh.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
191,examples/adjoints/adjoints_ex3/coupled_system.C,58f4a56,5.0,19.0,9.0,83.0,226.0,114.0,2.0,2.0,2.0,1.0,31.0,5.0,19.0,9.0,1.0,11.0,407.0,83.0,213.0,76.0,148.0,114.0,0.0,13.0,133.0,154.0,58.0,0.0,96.0,6.0,6.0,7.0,1.0,4.0,0.54,20.0,20.0,23.0,11.0,1.0
192,include/mesh/boundary_info.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
193,examples/adjoints/adjoints_ex3/coupled_system.h,58f4a56,0.0,3.0,0.0,39.0,68.0,38.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,9.0,142.0,39.0,61.0,32.0,10.0,38.0,0.0,7.0,25.0,36.0,26.0,0.0,10.0,2.0,2.0,2.0,1.0,1.0,0.62,10.0,10.0,10.0,9.0,1.0
194,include/utils/perf_log.h,58f4a56,1.0,8.0,1.0,100.0,168.0,153.0,2.0,2.0,2.0,1.0,10.0,1.0,8.0,1.0,2.0,12.0,419.0,100.0,157.0,91.0,56.0,153.0,0.0,11.0,73.0,94.0,56.0,1.0,37.0,6.0,6.0,6.0,1.0,4.0,0.97,20.0,20.0,20.0,12.0,1.0
195,src/systems/system_projection.C,58f4a56,7.0,50.0,11.0,306.0,1483.0,471.0,7.0,7.0,7.0,3.0,67.0,6.0,45.0,10.0,4.0,23.0,2240.0,217.0,1084.0,416.0,719.0,309.0,613.0,30.0,551.0,705.0,223.0,0.0,482.0,64.0,64.0,70.0,25.0,9.0,0.29,152.0,152.0,165.0,69.0,1.0
196,include/parallel/threads.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
197,include/numerics/wrapped_function.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
198,src/numerics/sum_shell_matrix.C,58f4a56,0.0,9.0,0.0,25.0,55.0,17.0,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,0.0,4.0,96.0,25.0,53.0,23.0,15.0,17.0,0.0,2.0,24.0,40.0,24.0,3.0,13.0,2.0,2.0,2.0,1.0,1.0,0.32,7.0,7.0,7.0,4.0,1.0
199,include/numerics/sum_shell_matrix.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
200,src/geom/edge.C,58f4a56,0.0,7.0,0.0,24.0,41.0,15.0,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,0.0,5.0,79.0,24.0,39.0,14.0,19.0,15.0,0.0,2.0,19.0,25.0,10.0,0.0,15.0,1.0,1.0,1.0,1.0,0.0,0.38,5.0,5.0,5.0,5.0,1.0
201,include/geom/node_elem.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
202,src/geom/cell_prism15.C,58f4a56,2.0,20.0,2.0,68.0,250.0,57.0,3.0,2.0,4.0,2.0,24.0,2.0,20.0,2.0,0.0,11.0,354.0,68.0,245.0,53.0,163.0,57.0,0.0,5.0,119.0,159.0,26.0,0.0,133.0,12.0,6.0,12.0,9.0,2.0,0.23,36.0,27.0,42.0,28.0,1.0
203,include/geom/cell_prism15.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
204,include/geom/edge_edge3.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
205,include/geom/face_quad8.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
206,include/geom/face_tri6.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
207,src/error_estimation/uniform_refinement_estimator.C,58f4a56,0.0,0.0,0.0,110.0,493.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,7.0,0.0,0.0,0.0,19.0,675.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
208,include/partitioning/parmetis_partitioner.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
209,include/partitioning/partitioner.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
210,examples/miscellaneous/miscellaneous_ex3/miscellaneous_ex3.C,58f4a56,31.0,66.0,55.0,114.0,226.0,209.0,6.0,6.0,6.0,1.0,152.0,21.0,42.0,44.0,0.0,3.0,546.0,83.0,129.0,58.0,93.0,175.0,134.0,33.0,97.0,116.0,53.0,2.0,61.0,9.0,9.0,9.0,1.0,5.0,1.36,18.0,18.0,18.0,3.0,1.0
211,src/mesh/mesh_function.C,58f4a56,3.0,19.0,6.0,118.0,359.0,119.0,2.0,2.0,3.0,1.0,27.0,3.0,17.0,6.0,0.0,14.0,594.0,101.0,242.0,91.0,106.0,95.0,139.0,21.0,97.0,131.0,49.0,2.0,80.0,7.0,7.0,9.0,4.0,3.0,0.39,31.0,31.0,37.0,20.0,1.0
212,examples/systems_of_equations/systems_of_equations_ex3/systems_of_equations_ex3.C,58f4a56,51.0,133.0,120.0,119.0,292.0,274.0,11.0,11.0,11.0,3.0,289.0,50.0,127.0,120.0,0.0,2.0,657.0,117.0,257.0,73.0,199.0,273.0,12.0,26.0,184.0,205.0,72.0,1.0,132.0,16.0,16.0,16.0,5.0,6.0,1.06,21.0,21.0,22.0,6.0,1.0
213,include/systems/transient_system.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
214,include/numerics/dense_submatrix.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
215,include/numerics/dense_subvector.h,58f4a56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
216,include/base/id_types.h,58f4a56,0.0,0.0,0.0,15.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,15.0,5.0,5.0,0.0,18.0,20.0,16.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,1.0
