index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
93,pair_lj_charmm_coul_long_gpu.h,0.0,0.0,0.0,11.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,9.0,15.0,12.0,0.0,32.0,3.0,7.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0,0.0,0
94,pair_lj_charmm_coul_long.h,0.0,0.0,0.0,14.0,49.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,12.0,41.0,38.0,0.0,47.0,3.0,7.0,36.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0,1.0,0
95,lal_charmm_long_ext.cpp,2.0,18.0,0.0,19.0,99.0,17.0,3.0,3.0,4.0,1.0,20.0,2.0,18.0,0.0,0.0,5.0,135.0,19.0,95.0,37.0,57.0,17.0,0.0,4.0,35.0,53.0,17.0,0.0,36.0,12.0,12.0,14.0,1.0,3.0,0.18,16.0,16.0,18.0,5.0,1,1.0,0
96,lal_charmm_long.h,0.0,0.0,0.0,17.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,17.0,31.0,28.0,0.0,35.0,0.0,4.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0,0.0,0
97,ch5md.c,6.0,25.0,1.0,87.0,336.0,25.0,3.0,3.0,3.0,1.0,32.0,6.0,25.0,1.0,0.0,13.0,448.0,87.0,329.0,51.0,236.0,25.0,0.0,7.0,264.0,301.0,50.0,0.0,251.0,6.0,6.0,7.0,1.0,4.0,0.08,37.0,37.0,38.0,13.0,0,0.0,0
99,ch5md.h,0.0,0.0,0.0,10.0,57.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10.0,45.0,45.0,0.0,7.0,2.0,10.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,3,3.0,2
100,fix_nh_sphere.cpp,9.0,27.0,10.0,57.0,146.0,74.0,5.0,5.0,5.0,1.0,45.0,9.0,27.0,10.0,0.0,5.0,275.0,57.0,136.0,35.0,101.0,74.0,0.0,10.0,113.0,142.0,36.0,0.0,106.0,9.0,9.0,10.0,1.0,5.0,0.54,26.0,26.0,27.0,5.0,2,2.0,1
101,fix_nh_sphere.h,0.0,1.0,0.0,9.0,17.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,49.0,9.0,13.0,10.0,0.0,23.0,0.0,4.0,7.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.77,1.0,1.0,1.0,1.0,1,2.0,0
102,reaxc_io_tools.h,0.0,0.0,0.0,3.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,6.0,6.0,0.0,25.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0,0.0,0
103,reaxc_types.h,0.0,7.0,0.0,170.0,657.0,125.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,4.0,905.0,168.0,607.0,572.0,18.0,124.0,31.0,25.0,520.0,525.0,506.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.2,4.0,4.0,4.0,4.0,5,7.0,4
104,pair_lj_sdk_coul_msm_omp.h,0.0,0.0,0.0,14.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,12.0,11.0,8.0,0.0,22.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0
105,pair_lj_sdk_coul_msm.h,0.0,1.0,0.0,13.0,20.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,56.0,11.0,12.0,9.0,0.0,23.0,3.0,7.0,7.0,8.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.92,1.0,1.0,1.0,1.0,0,0.0,0
106,ImplicitSolveOperator.h,0.0,1.0,0.0,8.0,58.0,39.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,91.0,8.0,50.0,44.0,1.0,39.0,0.0,8.0,37.0,38.0,38.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.78,2.0,2.0,2.0,2.0,0,0.0,0
107,Array2D.h,0.0,7.0,0.0,25.0,151.0,24.0,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,15.0,194.0,25.0,141.0,58.0,64.0,24.0,0.0,10.0,74.0,106.0,41.0,0.0,65.0,4.0,4.0,6.0,1.0,3.0,0.17,31.0,31.0,33.0,15.0,1,1.0,0
108,MatrixLibrary.h,0.0,7.0,0.0,7.0,31.0,1.0,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,0.0,2.0,38.0,7.0,19.0,8.0,5.0,1.0,0.0,12.0,8.0,11.0,5.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,0.05,3.0,3.0,3.0,2.0,0,0.0,0
109,PhysicsModel.h,0.0,5.0,0.0,29.0,200.0,93.0,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,19.0,10.0,321.0,29.0,186.0,102.0,27.0,93.0,0.0,14.0,93.0,109.0,84.0,0.0,25.0,3.0,3.0,5.0,3.0,2.0,0.5,17.0,17.0,20.0,16.0,0,0.0,0
111,angle_harmonic_kokkos.cpp,6.0,31.0,2.0,69.0,284.0,40.0,6.0,6.0,7.0,1.0,39.0,6.0,31.0,2.0,0.0,8.0,393.0,69.0,268.0,63.0,193.0,40.0,1.0,15.0,171.0,222.0,48.0,0.0,174.0,21.0,21.0,27.0,1.0,4.0,0.15,48.0,48.0,58.0,8.0,2,3.0,1
112,angle_harmonic_kokkos.h,0.0,0.0,0.0,24.0,52.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,22.0,41.0,38.0,0.0,16.0,5.0,8.0,26.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0,0.0,0
113,atom_kokkos.h,0.0,4.0,0.0,12.0,87.0,19.0,2.0,2.0,2.0,1.0,4.0,0.0,4.0,0.0,2.0,8.0,118.0,12.0,82.0,62.0,14.0,19.0,0.0,5.0,64.0,79.0,59.0,0.0,20.0,4.0,4.0,4.0,1.0,3.0,0.23,14.0,14.0,14.0,8.0,9,10.0,5
114,neighbor_kokkos.h,0.0,0.0,0.0,20.0,63.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,20.0,55.0,52.0,0.0,25.0,0.0,8.0,44.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0,0.0,0
115,atom_masks.h,0.0,0.0,0.0,17.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,17.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8.0,5
116,pair_oxdna_xstk.cpp,16.0,49.0,2.0,287.0,813.0,94.0,7.0,7.0,8.0,3.0,67.0,16.0,49.0,2.0,0.0,16.0,1191.0,287.0,794.0,73.0,676.0,94.0,0.0,19.0,652.0,771.0,75.0,1.0,695.0,40.0,40.0,41.0,40.0,10.0,0.12,117.0,117.0,121.0,55.0,0,0.0,0
117,pair_oxdna_xstk.h,0.0,0.0,0.0,18.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,16.0,37.0,34.0,0.0,26.0,4.0,7.0,32.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0
118,mf_oxdna.h,1.0,15.0,0.0,30.0,204.0,54.0,3.0,3.0,4.0,3.0,17.0,1.0,15.0,0.0,0.0,12.0,288.0,30.0,199.0,50.0,94.0,54.0,0.0,5.0,66.0,107.0,33.0,0.0,74.0,5.0,5.0,5.0,5.0,1.0,0.27,41.0,41.0,43.0,38.0,0,0.0,0
119,atom_vec_ellipsoid.h,0.0,0.0,0.0,18.0,73.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,129.0,16.0,65.0,61.0,0.0,38.0,3.0,7.0,59.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0,0.0,0
120,compute_temp_com.h,0.0,0.0,0.0,14.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,12.0,20.0,17.0,0.0,26.0,3.0,7.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0,0.0,0
121,fix_oneway.cpp,1.0,12.0,0.0,22.0,69.0,20.0,5.0,5.0,5.0,1.0,13.0,1.0,12.0,0.0,0.0,5.0,111.0,22.0,61.0,15.0,40.0,20.0,0.0,8.0,40.0,68.0,16.0,0.0,52.0,15.0,15.0,15.0,1.0,4.0,0.33,26.0,26.0,27.0,5.0,0,0.0,0
122,fix_oneway.h,0.0,0.0,0.0,11.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,9.0,14.0,11.0,0.0,25.0,3.0,7.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0,0.0,0
123,region.h,0.0,1.0,0.0,23.0,78.0,79.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,152.0,23.0,73.0,68.0,3.0,79.0,0.0,5.0,63.0,67.0,67.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.08,3.0,3.0,3.0,3.0,10,12.0,7
124,pair_eam_fs_gpu.h,0.0,1.0,0.0,14.0,31.0,42.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,87.0,12.0,23.0,20.0,1.0,42.0,3.0,7.0,18.0,20.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.83,1.0,1.0,1.0,1.0,0,0.0,0
125,pair_eam.h,0.0,0.0,0.0,29.0,73.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,27.0,64.0,58.0,0.0,38.0,3.0,8.0,56.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1,2.0,0
126,bond_harmonic_shift.cpp,2.0,12.0,1.0,45.0,133.0,40.0,3.0,3.0,3.0,1.0,15.0,2.0,12.0,1.0,0.0,10.0,215.0,45.0,123.0,34.0,82.0,40.0,0.0,10.0,88.0,116.0,34.0,0.0,82.0,8.0,8.0,11.0,1.0,2.0,0.33,27.0,27.0,30.0,10.0,2,2.0,1
127,bond_harmonic_shift.h,0.0,0.0,0.0,11.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,9.0,17.0,14.0,0.0,12.0,3.0,8.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0,0.0,0
128,compute_meso_t_atom.cpp,1.0,10.0,0.0,19.0,62.0,20.0,3.0,3.0,3.0,1.0,12.0,1.0,10.0,0.0,0.0,5.0,101.0,19.0,53.0,15.0,31.0,20.0,0.0,9.0,28.0,43.0,14.0,0.0,29.0,5.0,5.0,5.0,1.0,3.0,0.38,14.0,14.0,16.0,5.0,0,0.0,0
129,compute_meso_t_atom.h,0.0,0.0,0.0,10.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,8.0,13.0,10.0,0.0,12.0,3.0,7.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0,0.0,0
130,special.cpp,12.0,42.0,10.0,229.0,686.0,236.0,12.0,12.0,13.0,2.0,64.0,12.0,42.0,10.0,0.0,16.0,1151.0,229.0,673.0,133.0,524.0,236.0,0.0,13.0,599.0,780.0,133.0,0.0,647.0,55.0,55.0,60.0,8.0,5.0,0.35,187.0,187.0,210.0,32.0,3,4.0,2
131,special.h,0.0,0.0,0.0,13.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,13.0,26.0,23.0,0.0,29.0,0.0,4.0,21.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0,0.0,0
132,accelerator_kokkos.h,0.0,1.0,0.0,19.0,74.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,20.0,109.0,17.0,55.0,39.0,3.0,16.0,9.0,19.0,20.0,41.0,38.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.29,20.0,20.0,20.0,20.0,11,13.0,8
133,WeakEquationElectronContinuity.cpp,0.0,6.0,0.0,12.0,70.0,25.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,10.0,106.0,12.0,66.0,43.0,14.0,25.0,0.0,4.0,14.0,26.0,17.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.38,10.0,10.0,10.0,10.0,0,0.0,0
134,WeakEquationElectronContinuity.h,0.0,2.0,0.0,26.0,58.0,24.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,8.0,108.0,26.0,52.0,41.0,10.0,24.0,0.0,6.0,24.0,34.0,25.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.46,8.0,8.0,8.0,8.0,0,0.0,0
135,Material.h,0.0,6.0,0.0,18.0,159.0,72.0,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,6.0,248.0,18.0,149.0,120.0,17.0,72.0,0.0,10.0,86.0,94.0,75.0,0.0,19.0,4.0,4.0,4.0,3.0,2.0,0.48,10.0,10.0,10.0,8.0,0,0.0,0
136,TestOpenMP_SubView_c07.cpp,0.0,4.0,0.0,4.0,8.0,43.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,54.0,4.0,6.0,3.0,1.0,43.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.17,1.0,1.0,1.0,1.0,2,3.0,1
137,TestOpenMP_Category.hpp,0.0,2.0,0.0,8.0,15.0,43.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,65.0,8.0,9.0,5.0,0.0,43.0,0.0,6.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.78,2.0,2.0,2.0,2.0,0,0.0,0
138,TestViewSubview.hpp,5.0,24.0,1.0,245.0,997.0,81.0,4.0,4.0,4.0,1.0,30.0,5.0,24.0,1.0,0.0,37.0,1298.0,245.0,989.0,387.0,688.0,81.0,0.0,8.0,720.0,842.0,255.0,0.0,587.0,11.0,11.0,12.0,1.0,5.0,0.08,134.0,134.0,136.0,37.0,0,0.0,0
139,lal_base_charge.h,0.0,5.0,0.0,39.0,96.0,65.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,6.0,200.0,39.0,83.0,59.0,16.0,65.0,2.0,13.0,44.0,53.0,38.0,0.0,15.0,2.0,2.0,2.0,1.0,1.0,0.78,8.0,8.0,8.0,6.0,0,0.0,0
140,lal_device.h,0.0,2.0,0.0,45.0,168.0,117.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,42.0,329.0,45.0,156.0,120.0,64.0,117.0,0.0,12.0,101.0,149.0,90.0,0.0,59.0,3.0,3.0,3.0,1.0,2.0,0.75,47.0,47.0,47.0,42.0,1,1.0,0
141,lal_balance.h,1.0,9.0,0.0,32.0,147.0,28.0,2.0,2.0,3.0,1.0,9.0,1.0,9.0,0.0,1.0,13.0,207.0,32.0,138.0,44.0,84.0,28.0,0.0,9.0,77.0,109.0,35.0,0.0,74.0,7.0,7.0,7.0,3.0,3.0,0.2,31.0,31.0,34.0,15.0,1,1.0,0
142,lal_answer.h,0.0,3.0,0.0,37.0,91.0,44.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,13.0,172.0,37.0,73.0,47.0,25.0,44.0,6.0,16.0,49.0,63.0,41.0,0.0,22.0,2.0,2.0,4.0,1.0,1.0,0.6,15.0,15.0,17.0,13.0,1,1.0,0
143,ocl_texture.h,0.0,1.0,0.0,12.0,20.0,28.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,59.0,12.0,15.0,12.0,0.0,28.0,0.0,5.0,2.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.87,7.0,7.0,7.0,7.0,0,0.0,0
145,nvd_texture.h,0.0,3.0,0.0,17.0,53.0,31.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,11.0,100.0,17.0,43.0,27.0,15.0,31.0,1.0,9.0,32.0,52.0,21.0,0.0,31.0,11.0,11.0,11.0,1.0,4.0,0.72,25.0,25.0,25.0,11.0,0,0.0,0
146,pair_lj_charmm_coul_msm_omp.cpp,7.0,39.0,1.0,37.0,168.0,18.0,8.0,8.0,8.0,1.0,46.0,7.0,39.0,1.0,0.0,4.0,222.0,37.0,156.0,65.0,115.0,18.0,1.0,12.0,108.0,139.0,63.0,0.0,76.0,20.0,20.0,22.0,1.0,7.0,0.12,30.0,30.0,33.0,4.0,0,0.0,0
147,pair_lj_charmm_coul_msm_omp.h,0.0,0.0,0.0,14.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,12.0,11.0,8.0,0.0,22.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0
148,kspace.h,0.0,2.0,0.0,36.0,138.0,128.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,18.0,266.0,36.0,127.0,108.0,30.0,128.0,2.0,10.0,114.0,127.0,107.0,0.0,20.0,3.0,3.0,3.0,1.0,2.0,1.01,22.0,22.0,22.0,18.0,4,5.0,2
149,suffix.h,0.0,0.0,0.0,5.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,9.0,9.0,5.0,12.0,0.0,3.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0,0.0,0
150,TestSerial_SubView_c03.cpp,0.0,4.0,0.0,4.0,8.0,43.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,54.0,4.0,6.0,3.0,1.0,43.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.17,1.0,1.0,1.0,1.0,2,3.0,1
151,TestSerial_Category.hpp,0.0,2.0,0.0,8.0,15.0,43.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,65.0,8.0,9.0,5.0,0.0,43.0,0.0,6.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.78,2.0,2.0,2.0,2.0,0,0.0,0
152,pair_lj_gromacs_gpu.h,0.0,0.0,0.0,11.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,9.0,15.0,12.0,0.0,24.0,3.0,7.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0,0.0,0
153,pair_lj_gromacs.h,0.0,0.0,0.0,12.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,10.0,25.0,22.0,0.0,25.0,3.0,7.0,20.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
154,dynmat.h,0.0,0.0,0.0,17.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,17.0,39.0,34.0,0.0,1.0,0.0,10.0,34.0,36.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,3,6.0,3
156,interpolate.h,0.0,0.0,0.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,9.0,24.0,19.0,0.0,0.0,0.0,10.0,19.0,21.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.0,3
159,ChargeRegulator.h,0.0,2.0,0.0,62.0,164.0,63.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,13.0,282.0,62.0,155.0,131.0,7.0,63.0,0.0,9.0,111.0,117.0,111.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.41,13.0,13.0,13.0,13.0,0,0.0,0
160,AtomicRegulator.h,0.0,1.0,0.0,176.0,247.0,211.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,47.0,632.0,176.0,238.0,212.0,34.0,211.0,0.0,9.0,204.0,209.0,185.0,0.0,24.0,1.0,1.0,1.0,1.0,0.0,0.89,47.0,47.0,47.0,47.0,0,0.0,0
161,PoissonSolver.h,0.0,4.0,0.0,34.0,71.0,36.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,137.0,34.0,62.0,47.0,7.0,36.0,0.0,9.0,36.0,41.0,37.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.58,4.0,4.0,4.0,4.0,0,0.0,0
163,intel_buffers.cpp,2.0,27.0,0.0,69.0,507.0,31.0,6.0,6.0,6.0,1.0,28.0,1.0,11.0,0.0,0.0,18.0,607.0,61.0,227.0,87.0,124.0,31.0,233.0,117.0,373.0,479.0,117.0,7.0,355.0,37.0,37.0,37.0,3.0,4.0,0.14,111.0,111.0,112.0,20.0,9,13.0,8
164,intel_buffers.h,0.0,3.0,0.0,39.0,289.0,16.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,38.0,344.0,36.0,156.0,107.0,66.0,16.0,96.0,59.0,123.0,173.0,101.0,2.0,70.0,6.0,6.0,6.0,1.0,3.0,0.1,49.0,49.0,50.0,38.0,2,2.0,2
165,intel_preprocess.h,0.0,0.0,0.0,69.0,789.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,45.0,7.0,7.0,0.0,19.0,294.0,774.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,9,13.0,8
166,fix_npt_omp.h,0.0,1.0,0.0,10.0,15.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,48.0,8.0,7.0,5.0,0.0,23.0,3.0,7.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.29,1.0,1.0,1.0,1.0,0,0.0,0
167,fix_nh_omp.h,0.0,1.0,0.0,8.0,17.0,128.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,153.0,8.0,13.0,10.0,0.0,128.0,0.0,4.0,8.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.85,2.0,2.0,2.0,2.0,0,0.0,0
168,lal_buck.cpp,2.0,13.0,1.0,26.0,123.0,21.0,2.0,2.0,2.0,1.0,15.0,2.0,13.0,1.0,0.0,8.0,170.0,26.0,113.0,41.0,69.0,21.0,2.0,9.0,57.0,74.0,24.0,0.0,50.0,4.0,4.0,5.0,1.0,1.0,0.19,16.0,16.0,17.0,8.0,0,0.0,0
171,lal_buck.h,0.0,0.0,0.0,16.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,16.0,29.0,26.0,0.0,36.0,0.0,4.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0,0.0,0
172,nstencil_half_bin_3d_newton_ssa.cpp,4.0,13.0,2.0,14.0,30.0,32.0,8.0,8.0,10.0,2.0,18.0,4.0,13.0,2.0,0.0,2.0,74.0,14.0,27.0,4.0,20.0,32.0,0.0,3.0,25.0,41.0,4.0,0.0,37.0,14.0,14.0,18.0,4.0,5.0,1.19,15.0,15.0,19.0,5.0,8,8.0,5
173,nstencil_half_bin_3d_newton_ssa.h,0.0,1.0,0.0,10.0,18.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,43.0,8.0,8.0,6.0,0.0,15.0,5.0,7.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.88,1.0,1.0,1.0,1.0,8,8.0,5
174,ewald_omp.h,0.0,1.0,0.0,10.0,20.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,42.0,8.0,11.0,8.0,0.0,12.0,3.0,8.0,6.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.09,1.0,1.0,1.0,1.0,0,0.0,0
175,ewald.h,0.0,0.0,0.0,20.0,48.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,129.0,18.0,40.0,37.0,0.0,61.0,3.0,7.0,35.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,1,2.0,0
176,neigh_list_kokkos.cpp,2.0,14.0,1.0,14.0,41.0,16.0,2.0,2.0,2.0,1.0,17.0,2.0,14.0,1.0,0.0,2.0,71.0,14.0,35.0,9.0,22.0,16.0,1.0,5.0,19.0,24.0,7.0,0.0,17.0,3.0,3.0,3.0,1.0,1.0,0.46,4.0,4.0,4.0,2.0,3,5.0,2
177,npair_full_bin_intel.cpp,3.0,29.0,0.0,16.0,95.0,20.0,5.0,5.0,6.0,1.0,32.0,3.0,13.0,0.0,0.0,3.0,131.0,16.0,40.0,9.0,27.0,20.0,42.0,13.0,23.0,37.0,10.0,2.0,25.0,9.0,9.0,12.0,1.0,2.0,0.5,14.0,14.0,17.0,3.0,2,3.0,1
