Document Title,Abstract,Year,PDF Link,label
c749c1d,Missing amu in crystal_init (BTW : why is amu the first argument in crystal_init ?),2018,,
15f1d04,Coupling with lifetime not supported yet,2018,,
536d49e,Fix issue with DOS + order eigenvalues for printing,2018,,
037838c,Use xgeev only with ep_renorm included...,2018,,
d6f7345,Reading with new NetCDF routines,2018,,
3e14136,Adding tests for the T-dep of optical properties,2018,,
b656bd0,Solve part of the memory issues + anti-resonant contributions for Bi-lanczos,2018,,
371e3c7,Memory leak fixed,2018,,
a79f27f,Make test farm happy (?),2018,,
4077cc3,Use netcdf3 file instead of netcdf4,2018,,
29c4339,Upgrade refs from abiref,2018,,
d9a7948,Increase tolerances of t51,2018,,
9944c18,Remove debugging flush call,2018,,
cc31139,Allows to read netcdf sequential files with xmpi_comm_size=1,2018,,
54f9f76,Remove old code for renormalization,2018,,
442daa5,small typos,2018,,
feb1bd3,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
6c21ff2,2 comments and a change of error to warning,2018,,
04cb1b4,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
659a4fb,improve error message for failing to find full k grid,2018,,
28388b8,make qrefine a vector(3) to refine differently along each direction. Simple. Ref file may change numerically  but should not in principle,2018,,
550166b,removed vim backup files which should be ignored,2018,,
14c0e64,ignore backup files for vim,2018,,
63f74b8,parallel io for std_out and iout needs to be homogenized in anaddb,2018,,
74cd36c,pre-patch from Marc,2018,,
2d77567,Merge branch 'develop' of gitlab:mverstra/abinit into develop,2018,,
71f6225,Updated the ElectronPhononCoupling module to fix a bug.,2018,,
a00ead4,consistency check for output of IFC from anaddb,2018,,
dc7db05,Merge branch 'develop' of gitlab:mverstra/abinit into develop,2018,,
99615fe,output better average of the speed of sound and Debye T instead of fitting DOS,2018,,
8f71aad,output MSQD to files in thermo,2018,,
f07d3ae,separate calc and print of vsound  so that parallel anaddb runs as well,2018,,
818a2b6,merged trunk,2018,,
1356f4b,update output ref files for small q sound velocity checks,2018,,
35418de,ensure minimum 1 point in each direction for thermodynamics binning,2018,,
5b01f77,only print out estimators for speed of sound once a good grid is found,2018,,
ac4ca32,Re-activate outkss with netcdf  re-activate tests in etsf_io (a.k.a. netcdf),2018,,
578d4af,Get rid of etsf_io API in outkss,2018,,
cedaba7,Rename etsf_io subsuite to netcdf (a.k.a netcdf files based on the etsf_io specifications if available),2018,,
e175abc,added prtmagvtk routine template  test shows wierd segfault for nspden4,2018,,
475c945,improve TDEP output of ifc  and start transport stuff in eph,2018,,
4a95e70,square root missing,2018,,
ae99059,rolled back gstate,2018,,
5213b13,density printing routine moved to 32_util/m_pptools  added some printing (to verify),2018,,
78bbf64,output converged DW factors to file  and update TDEP output as well,2018,,
4eb3f1e,routine moved again to 54_abiutil to allow for mpi_enreg type  tests ok (Cr2O3 MnO) for norm_conserving with npfft=1 and /=1 and nspden=1 2 4,2018,,
07f5b92,Merge remote-tracking branch 'trunk/develop' into prtmagvtk to incorporate latest updates,2018,,
bf407e7,Merge branch 'hmc' into develop (incorporating Hybrid Monte Carlo and Velocity Verlet),2018,,
03bd747,Merge branch 'prtmagvtk' into develop (added debugged version of density/magnetization printing in vtk format),2018,,
dc25f4b,add T dependent average linewidth,2018,,
f83f7a4,add FD and BE distributions to special functions,2018,,
f7abc45,output potentials in DFPT case,2018,,
57ec69f,Merge branch 'develop' of gitlab:mverstra/abinit into develop,2018,,
7faa013,add dfpt pot outputs for fabio,2018,,
bbe8b5e,correct for failing tests,2018,,
410ace2,yet more tests for the arguments of FD and BE distributions,2018,,
250569a,update ref files and re-remove leading - sign for speed of sound. It should now be stable and accurate enough to be tested,2018,,
899b62a,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
a37249e,mod ref files for new output of speed of sound and Debye T,2018,,
6f45873,additional blank line removed,2018,,
32ea767,Zeeman perturbation  comp OK  prelim tests OK  more checks todo,2018,,
d498319,single precision constants are evil,2018,,
44ac801,put SI unit velocities and temperatures on a non-diffed line to ease tests,2018,,
454d280,missing ref file changes,2018,,
25c58dd,merged trunk,2018,,
4c1fb74,Fix typo,2018,,
6052935.0,Make DFT-D3 work with libXC versions of revPBE and PBE0,2018,,
3426c61,start dfpt dbg,2018,,
628e755,Merge remote-tracking branch 'trunk/develop' into dfpt,2018,,
8fb98f9,merge with trunk ok,2018,,
7935eb0,Improve m_xg for openmp,2018,,
2cf8354,semi tuned version,2018,,
28a7bc5,Merge remote-tracking branch 'trunk/develop' into tedi,2018,,
5957745.0,changed vtorho  to separate potential  added rfmagn input flag  rfuser now corresponds to ipert natom+6 and natom+7,2018,,
5cfc26b,Merge remote-tracking branch 'trunk/develop' into dfpt,2018,,
aacb305,fixed input varibales docs,2018,,
9619c79,removed debug info from calcdensph,2018,,
73028a8,fixed dimension of 1st order potential,2018,,
7924390.0,Fixed attempts by eph to compute DOS when there is only 1 k-point.,2018,,
b438a85,Merge remote-tracking branch 'remotes/trunk/develop' into develop,2018,,
fb0aeaa,Merge remote-tracking branch 'trunk/develop' into dfpt,2018,,
a333e4f,fixed gs Zeeman bug  changed several lines related to constrained magnetization in setvtr  debug template for dynamic magnetic charges,2018,,
7561647.0,resolving mag constraint test problems: non-significant differences at initial scf steps,2018,,
9acc729,setvtr rollback,2018,,
8be1a33,tests adjusted,2018,,
42d05d5,Initialize v8.3.3 development,2018,,
8471aa3,Add a short description for m_xg,2018,,
f591df4,Initialize v8.3.3,2018,,
e647925,vdw people please check this - input variable checks appeared incorrect,2018,,
7603baa,Fix misplaced endif,2018,,
ff856de,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,2018,,
f239f8c,Continue to use etsf_io as name of the test subsuite (modifs in the build system scripts are needed),2018,,
84d4590,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into netcdf,2018,,
c3d97c7,Merge ygillet/tdepoptic and solve conflits.,2018,,
8280788.0,Fix compilation error,2018,,
3821eda,added new test in v8 for rfmagn,2018,,
36754d0,Merge remote-tracking branch 'trunk/develop' into dfpt,2018,,
58633eb,Fix compilation error,2018,,
5268c1d,corrected the new calculation of the mean squared displacement from the gaussian or tetrahedron DOS,2018,,
022c63a,Merge branch 'develop' of gitlab:mverstra/abinit into develop,2018,,
03c6a2d,small edits and comments in the code,2018,,
c070910,test adjusted,2018,,
b96d735,Allocate exc_vl only if needed,2018,,
bc0138e,tol num lines adjusted,2018,,
6aa7d65,test updated  y.a.t,2018,,
e0b0022,v8[20] test adjustment  added enter into fermi correction for metals with bfield - to test,2018,,
e372cbb,for testing : clone shiva_py3K -> inca_py3k,2018,,
f834168,should have fixed the new debye waller except for a factor of pi...,2018,,
2a507ac,nspden=1 version for DFPT+GGA (MT+ BDorado),2018,,
eaede9b,Eliminate temporary comment,2018,,
1b927c3,tested and confirmed prtdos Debye Waller stuff is consistent with the harmonic thermo outputs  but converges much faster. NB: units are in bohr^2  whereas the old one was in Angstrom^2. At some point should remove the harmonic_thermo routine,2018,,
c33ec51,removed iavfrq input variable - just always calculate the Cv weighted average freq if thmflag==1,2018,,
b1ff333,Back to work on DFPT+PAW+GGA (MT + BDorado),2018,,
d1dc95e,Add complex case (nspden=1) to PAW+DFPT+GGA,2018,,
5d6e4c9,adjusted collinear case (metalic)  tests ok  comparison with finite field results ok,2018,,
ec00d76,Merge remote-tracking branch biederj/develop/8471 into _biederj,2018,,
751b5ed,Add end marker for Robodoc   also add (partially) robodoc headers,2018,,
5d52b0c,Merge branch develop/84d4 into _biederj,2018,,
b86a307,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
9e5ec53,magnetic energy calculation added to rhotov and corresponding interface for etot,2018,,
db55c73,small adjustments related to calcdensphr interface,2018,,
1a6daf6,first layer noncoll generalization for metals  output for frmagn dfpt,2018,,
fe8d935,nspden=2 for DFPT+PAW+GGA,2018,,
094f28f,Merge remote-tracking branch antonius/develop/b86a into _antonius,2018,,
2806ec3,Some modifs to prevent array overflow,2018,,
6cb4f7f,strange crash during printing of 1st order wf on ibm8 machine only  for now set prtwf to -1 in input to circumvent the problem,2018,,
b4ea8bf,Fix accumulation error in lobpcg2 to reach very low residu,2018,,
9e6a3bf,harmonic thermodynamics output now from prtdos in anaddb. Should get rid of the histogram method soon,2018,,
3dab835,update modifications for stresses in the Fock term for PAW,2018,,
3a0da20,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
eac9330,bug correction for merge,2018,,
185c789,bug correction for merge,2018,,
e978dd6,Two bug fixes: a copy was wrong in effpot_mover  improvment of zheevd using MAGMA (from dominic on the forum),2018,,
1eee007,bug correction for merge (again...),2018,,
d66519b,merged trunk,2018,,
fd8a3e2,Clarify that eph renormalization in BSE and optic is still under development,2018,,
2420eb7,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into tdepoptic,2018,,
7fdc74e,bug corrections for the test farm (abiref),2018,,
160c626,bug correction for the test farm (abiref v7 t70),2018,,
7953c9b,bug correction for the test farm (ibm8),2018,,
1639305.0,first ref file fixes: do not echo Debye freq and temp twice,2018,,
871a00e,if clause not adapted to ln2sinh function,2018,,
1016213.0,restore trunk copy of ddb_diel,2018,,
4e4a051,1st version of Kxc with nkxc=7 for nspden=1,2018,,
b7fa252,bug correction for the test farm (ibm8 v7 t65),2018,,
450cb01,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
fa8eef6,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
3373673.0,Merge remote-tracking branch jollet/develop/b7fa into _jollet,2018,,
ab8b9bb,Merge remote-tracking branch gmatteo/tdepoptic/2420 into _gmatteo,2018,,
0b365d9,2nd version of Kxc with nkxc=7 for nspden=1,2018,,
d6aa0f3,update ref files and correct testing for arguments of thermodynamical potentials,2018,,
ec95cbd,fix tests again for thermo argument evaluations,2018,,
8d292d0,corrected allocation bounds for thermo potentials,2018,,
21dabac,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
ae5fd53,make happy buildsys[2] : lines to long,2018,,
b18ff45,Refactored ElectronPhononCoupling.,2018,,
7c0c072,Write amu in crystal_ncwrite  add addition entries in GRUNS.nc to facilitate post-processing.,2018,,
f9fdbd5,Fixed some comments.,2018,,
7cdb740,Update tol for inca_gnu_6.3_py3k,2018,,
c4b7c0b,Extract routine to write non-analytical terms,2018,,
95ef578,Merge remote-tracking branch 'trunk/develop' into dfpt,2018,,
acfc265,Merge remote-tracking branch biederj/develop/450c into _biederj,2018,,
29c79b8,Add LO-TO terms to GRUNS.nc,2018,,
c8303dd,max2 bot error fixed,2018,,
1e32b9f,Merge remote-tracking branch sprokh/dfpt/95ef into _sprokh,2018,,
81be80b,Add routine to compute LOTO terms  add data to PHBST.nc file,2018,,
11b5b3f,filter to avoid underflow in coba2 buildbot,2018,,
ee837fa,comment call to out1dm for VCLMB for the moment - fails on buda with 4 mpifft procs,2018,,
25dbf70,update config of graphene ( MacPorts ) : gcc 6.3 + scalapack,2018,,
64eacea,thanks Matteo,2018,,
58ad125,remove ref file line for VCLMB_1DM which was commented in previous commit,2018,,
f701547,Save memory for GGA spin-pol Kxc : nkxc=23 => nkxc=19,2018,,
eb9bac7,Improvments in Kxc-GGA implementation,2018,,
023b052,Merge branch 'develop' of abinit-gitlab:trunk/abinit into dfpt-paw,2018,,
c7f7295,do not compare files which are not output...,2018,,
3aee28b,difference between FREE and DEALLOCATE?,2018,,
938c2e1,max2 happy now?,2018,,
8878756.0,string for error message was wrong - why is ngqpt allocated with more than 3 entries???,2018,,
d0d3209,Merge remote branch 'remotes/antonius/develop' into _antonius,2018,,
3476c3c,Merge remote-tracking branch beuken/develop/25db into _beuken,2018,,
5931941.0,Adjust the number of iterations of 1 test,2018,,
22ea073,Fixed a bug in ElectronPhononCoupling affecting MPI runs.,2018,,
b0934ca,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
192b1c6,Modify refs for build-examples,2018,,
83e97aa,Update herald.F90 and KNOWN_PROBLEMS to finalize v8.2.3,2018,,
8b557ce,Merge remote-tracking branch mverstra/develop/8878 into _mverstra,2018,,
cb6b604,Update vargs.html,2018,,
7db7b78,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into gruns,2018,,
fb7ce98,Merge branch 'hotfix-8.2' into _hotfix-8.2,2018,,
dd983fe,Merge branch _antonius/b093 into develop,2018,,
2e42bc8,Merge remote-tracking branch gmatteo/gruns/7db7 into _gmatteo,2018,,
6c3370a,Merge branch 'dfpt_5931' into _torrent,2018,,
b438e6c,Update ref (strange that this was not needed before),2018,,
5f1d46b,Update tests/v3/Refs/t18.out and other files (also due to make abilint),2018,,
3f2912b,Apply make parents,2018,,
6b7f874,apply make abiauty,2018,,
5dfb3c1,Initialize the next release notes  install notes  features,2018,,
dcb3a33,Initialize v8.5.3,2018,,
30136c6,Small improvments in getgh1c/getgh2c,2018,,
a90d329,fixed conflict,2018,,
8e0be24,outkss now uses its own version of calc_vkb,2018,,
085520f,Remove inclvkb==1,2018,,
b0e6079,Pass crystal_t to prepare new version,2018,,
626eccf,Code cleanup,2018,,
57640d8,Use ntypat as last dimension,2018,,
26f0c55,Change API to prepare new version,2018,,
f56cd1c,Before changes,2018,,
9f15416,Initialize psps%mproj,2018,,
2b6f0a0,Code cleanup,2018,,
42528ee,Saving work,2018,,
9356163.0,Saving work,2018,,
8d48be6,Allocate arrays with psps%lnmax  use indlmn to loop,2018,,
69641cc,Preliminary support for nproj > 1,2018,,
b72170d,m_commutator_vkbr --> m_vkbr,2018,,
6609968.0,abiref: Update ref files after phase-of-the-moon-effects,2018,,
8c22d23,Activate inclvkb 2 in v67mbpt[40] (GW with psp8 pseudos),2018,,
83a4309,Merge branch 'develop' into commutator,2018,,
f4366ce,Now DFPT+non-collinear work with non-polarized systems without Vxc (FR  MT  EB),2018,,
a7a1b90,Changes in dfpt_mkvxc_noncoll,2018,,
240bfcd,DFPT+noncoll now OK for non magnetic cases,2018,,
fec7624,Improvement of density accumulation routine,2018,,
e4b4578,Added the eph_routine  to compute all the gkk elements on a k-point grid for a given q-point grid. Added two variables to control the tasks when optdriver==7:     prtphdos     eph_task I still need to document those.,2018,,
2ae7181,Update abinit to TRIQS/CTHYB interface for version 1.3 of TRIQS and CTHYB,2018,,
1d8cff2,Update doc concerning TRIQS/CTHYB (input variable: dmft_solv),2018,,
7ab8055,Merge branch 'develop' into triqs,2018,,
eaa894b,Replace read(*) with read_string,2018,,
9544b0a,fix the error message in the general case  and restricts it to dmft calculations,2018,,
865ee35,Merge branch 'develop' into quickfix,2018,,
2614e2e,cut3d: replace read(* ...) with read(std_in  ...) everywhere,2018,,
3df2c96,Fix autoparal=1 error in m_paw_dmft,2018,,
abc57d0,trypo corrected,2018,,
073346e,Merge branch 'develop' of abinit-gitlab:trunk/abinit into develop,2018,,
3452bc7,Added the input variable ddb_shiftq.,2018,,
03a22ea,An error was introduced in getgh1c  corrected,2018,,
9073974.0,Adjustements to make automatic tests happy - take 1,2018,,
4684872.0,Fix an hyperlink. Modified:   lesson_basepar.html,2018,,
8c9e3eb,Fix remaining read(std_in  *),2018,,
564d5b2,Added documentation to 3 new variables:     eph_task     ddb_shiftq     prtphdos,2018,,
75155ef,Adjustements to make automatic tests happy - take 2 (update ref due to change of tolerance in rhohxc),2018,,
fec30e4,Merge branch 'develop' of abinit-gitlab:trunk/abinit into dfpt-noncoll,2018,,
174d3ba,Add new module m_dens for density-related tools. Extract hirshfeld code from cut3d,2018,,
65d93c3,git add m_dens.F90,2018,,
14c0b74,Remove stray write  update v3[61],2018,,
f9783e5,Alleviate problem on bob_openmp fro testv2#33. Modified:   t33.in  t33.out,2018,,
bff1193,Merge remote-tracking branch amadon/triqs/7ab8 into _amadon,2018,,
7142873.0,Merge remote-tracking branch amadon/quickfix/3df2 into _amadon,2018,,
30c3199,Update MPI-FORUM hyperlink in tutorial,2018,,
55b052b,Update MPI-FORUM hyperlink in tutorial,2018,,
2874373.0,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
72f1f26,Merge remote-tracking branch torrent/develop/30c3 into _torrent,2018,,
121b065,Merge remote-tracking branch torrent/dfpt-noncoll/55b0 into _torrent,2018,,
2048a87,Change slightly the tolerance for v6#94. Modified:   t94.in,2018,,
568cfe8,Perform consistency check on toleracens in chkinp,2018,,
4525b8c,Merge remote-tracking branch gmatteo/cut3d_prompt/14c0 into _gmatteo,2018,,
6afaa09,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
0baf65f,Fixed a bug introduced after merging with trunk.,2018,,
ee9ed95,Fixed the k-point parallelism in eph_gkk.,2018,,
a087687,Merge remote-tracking branch gmatteo/scprqt/568c into _gmatteo,2018,,
22449a7,Fixed writing of gkk files in a parallel environment.,2018,,
8e+148,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
8f29bf3,Change intent of MPI_type in low-level routines (inout --> in),2018,,
