Document Title,Abstract,Year,PDF Link,label
224347b,Fixed issue 1854,2018,,
1ee4ce9,Merge pull request #1855 from MDAnalysis/issue-1854-PDBresids,2018,,
160a909,fixed reading PQR files from Gromacs,2018,,
ea124c1,added docs for PQR fix,2018,,
a67cce9,added test for PQR file reading,2018,,
2b57a15,fixed pkdtree with BioPython >= 1.71 (#1858),2018,,
b63d685,fixed PQR coordinate reading for GROMACS flavour,2018,,
b41fa2f,Bump TPX version,2018,,
a295b2c,BUG: Fix untested MDAnalysis.visualization code,2018,,
e9fe678,Add more tests for TPR and gromacs 2018,2018,,
63a2b0e,Update CHANGELOG and doc for TPX 112,2018,,
c84c86c,Merge pull request #1856 from MDAnalysis/issue-1804-pqrfix,2018,,
b205bad,updated docs for AtomGroup to clarify init methods,2018,,
2f0ea82,fixup! updated docs for AtomGroup to clarify init methods,2018,,
e56073f,updeprecated older Group.__init__,2018,,
8ed2571,removed old tests,2018,,
e8a1648,finalised 0.18.0,2018,,
bc5be1f,Merge branch 'develop',2018,,
39b0e4c,updated c files for 0.18 release,2018,,
0cebefa,Bumped version to 0.11.1-dev,2018,,
6b64424,Added docs link to README,2018,,
f9cfb61,Added small example to Readme,2018,,
ef3fa23,Use numpy with abreviation np consistently,2018,,
48a4641,Merge pull request #421 from kain88-de/numpy-to-np,2018,,
c2dfd61,Fix 'from numpy import ...',2018,,
c12ec88,use links through mdanalysis.org,2018,,
e99650e,Use current branch to build docs,2018,,
5261390.0,Activate sphinx.ext.napoleon for numpy-style docs,2018,,
de7b4e1,Add failing test to read PDB trajectory,2018,,
6bf440e,Fix missing occupancy in PrimitivePDBReader,2018,,
1bb22bd,Default to occupancy=1 if not given in PDB,2018,,
f4bbc95,automatic develop doc deployment (#386),2018,,
29d9e89,README: updated doc badges,2018,,
890c4ce,Add occupancy information to Atom/AtomGroup,2018,,
4bdfa3d,Add test for occupancy field,2018,,
b7a7a07,Added frame seeking to XYZReader,2018,,
f8bdc80,Merge pull request #423 from kain88-de/docs,2018,,
b7a549e,Fixed Compressed test,2018,,
734b259,Use numpy style doc strings,2018,,
6c94fc8,Add changes to changelog,2018,,
0a81b3f,Merge pull request #430 from MDAnalysis/issue/386,2018,,
f6a8bb0,Merge pull request #425 from kain88-de/pdb-reading,2018,,
8874af6,Changed AtomGroup.occupancy to occupancies,2018,,
4488c59,Added set_occupancies,2018,,
df0a40e,Merge pull request #432 from MDAnalysis/extra-occupancy,2018,,
af0ce22,Merge branch 'develop' into feature-XYZimprovements,2018,,
04b7a20,Merge pull request #428 from MDAnalysis/feature-XYZimprovements,2018,,
80bc2a2,doc deployment: added travis build_ext step,2018,,
007c859,doc deployment: only run if first job,2018,,
30a4c1d,doc deployment: only fetch shallow doc branch for speed-up,2018,,
c3f3a63,Merge pull request #433 from MDAnalysis/issue/386,2018,,
d4bc077,Fixes #434: trying to write empty AtomGroup gives clear message.,2018,,
9c7b927,README: changed Google Group badges,2018,,
04d0ec7,Added change to changelog.,2018,,
d4351b1,Merge pull request #435 from dotsdl/issue-434,2018,,
6ef55d9,Removed _topology_coordinates_readers dict from coordinates,2018,,
ef3f62e,Merge pull request #436 from MDAnalysis/feature-topologycoordinates,2018,,
5a2f6ba,PSA updated: new metrics  Hausdorff/nearest neigh analysis and plotting  additional functions/features,2018,,
bc13c02,Fixed psa.py conflicts (numpy --> np),2018,,
f1cecf5,Added ability to slice Reader object using lists and arrays of integers (Issue #437),2018,,
3bb5ec6,Added enhancements to PSA in CHANGELOG,2018,,
3af46b2,Added new DIMS AdK trajectory to test data,2018,,
a68bf3a,Added DCD2 (DIMS AdK transition) to datafiles,2018,,
8e55200,Added more tests for Reading fancy indexing,2018,,
4a5caf6,Minor tweaks to nearest neighbor plotting method,2018,,
3492ae6,Added basic tests for PSA,2018,,
8a23524,"Revert ""Added DCD2 (DIMS AdK transition) to datafiles""",2018,,
673fbeb,PSA.HP/PSA.NN now properties  fixed NN plot method,2018,,
e029273,Added back DCD2 to datafiles,2018,,
9cc3e4d,Added seaborn to 'extras_require' in setup.py  try/except for seaborn imports in PSA plotting methods,2018,,
c913236,Updated CHANGELOG for PSA tests and new AdK DIMS DCD test file,2018,,
e2b99d8,PSA' now 'PSAnalysis' (less namespace confusion)  added import for psa.py in test_analysis.py,2018,,
6583416.0,Added note about PSA --> PSAnalysis in CHANGELOG,2018,,
b0374da,Instances of PSA --> PSAnalysis,2018,,
2c3ad5a,Made 'get_psa_pairs' a property,2018,,
83b6d98,Updated documentation for psa_pairs  nearest_neighbors  hausdorff_pairs properties in PSAnalysis,2018,,
0ef949c,psa_pairs  nearest_neighbors  hausdorff_pairs are properties whose corresponding instance variables (_psa_pairs  _NN  and _HP) are now removed from the API,2018,,
2ae4ae6,Added note directives to docs for getter methods (where analyses must be performed prior) in PSAnalysis,2018,,
915c0fd,Merge pull request #439 from MDAnalysis/feature-fancytrajindex,2018,,
4a3f08c,Merge pull request #442 from MDAnalysis/fix-coverage,2018,,
58484f5,Merge pull request #438 from sseyler/develop,2018,,
e045b66,Fixed converagerc for coverage 4.0,2018,,
45c56be,Added sseyler to CHANGELOG,2018,,
3c86189,Fixed duplicate named test,2018,,
608feef,Merge branch 'develop' into feature-fancytrajindex,2018,,
bb27ff0,Added test for lib.mdamath.make_whole,2018,,
c5ac7ab,Fix for issue with lib.mdamath.make_whole,2018,,
25ea3da,Merge pull request #445 from MDAnalysis/make_whole_fix,2018,,
a785e44,Improved AG IndexError message,2018,,
42da026,Added tests for Issue #446,2018,,
0444b62,Fixed Issue #446,2018,,
7ba130e,Added extra tests for Atom comparison,2018,,
fb05bc8,Removed cmp from Atom,2018,,
495ba5d,Removed cmp from LAMMPSParser,2018,,
c87c1f9,Removed weakref system from Atom.universe. Atoms now hold a strong/real reference to the Universe,2018,,
0f31aa7,Added tests for moving Universe out of scope,2018,,
0df8542,AtomGroup.universe now raises NoDataError on failure,2018,,
98fb034,Merge branch 'issue-297' of github.com:MDAnalysis/mdanalysis into issue-297,2018,,
b8238e2,Added AtomGroup picklability test  fixed cosmetics,2018,,
11851bf,Merge pull request #448 from MDAnalysis/issue-446,2018,,
0ff135a,Merge pull request #449 from MDAnalysis/issue-297,2018,,
a811877,added semantic versioning to CHANGELOG rules,2018,,
42607eb,AtomGroup.sequence() works again for atoms,2018,,
5b27b50,Merge pull request #452 from MDAnalysis/issue/451,2018,,
60c4a3d,Update the TPR parser for pbx100 and pbx103,2018,,
35c4302,Added test for Issue #454,2018,,
83f4b65,Fixes #454,2018,,
4304634.0,Merge pull request #457 from MDAnalysis/issue-454,2018,,
c06d8e6,Add tests for pbx100 and pbx103,2018,,
f4c3830,Update the doc for pbx100 and pbx103 support,2018,,
5a7d0e5,Merge pull request #458 from jbarnoud/update-tpr,2018,,
e1519b8,Update author lists and change logs,2018,,
54488a7,Add test for all Gromacs bonded interactions,2018,,
a2a4b8a,Make the TPR parser read all bonded interactions,2018,,
3240a38,Test for issue #352 now pass,2018,,
3c5c3b6,Merge pull request #463 from jbarnoud/tpr-interactions,2018,,
10914.0,Introduce basic setup.cfg and parsing,2018,,
67f9d28,use configparser in setup.py,2018,,
8ee415c,Handle extensions in own function,2018,,
b463295,Clean up setup.py a little bit,2018,,
8e0e8a9,comment non default values,2018,,
1306516.0,Use system installed setup_tools,2018,,
e4f3483,Make error message clearer in tests for TPR parser,2018,,
ca780ce,Include all TPR test files in setup.py,2018,,
54c6d2c,Merge pull request #467 from jbarnoud/tpr-doc,2018,,
c05ec1e,Update CHANGELOG to reflect #463,2018,,
2065c30,Update the doc to reflect #463,2018,,
3771433.0,Moved many extensions files alongside the python code (Issue #444),2018,,
339c110,Merge pull request #468 from MDAnalysis/issue-444,2018,,
e7249b2,Add scipy as extra requirement agai.,2018,,
5d35199,Add Richard as maintainer and give devel list for support,2018,,
08fee3a,Some general clean up in setup.py,2018,,
7c3ff3f,Update SUMMARY.txt,2018,,
1250037.0,Use proper config wrapper class,2018,,
2ed613c,reorder setup() parameters,2018,,
b6c895f,Remove flake8 config,2018,,
f4185f6,Merge pull request #465 from kain88-de/setup-config,2018,,
8c7dfa0,Split test_coordinates into different files,2018,,
6214712.0,apply yapf with PEP8 settings,2018,,
e44331c,Merge pull request #469 from kain88-de/test_coordinate,2018,,
6fcd3c6,Get tests running again,2018,,
2a0470b,use find_packages in setup,2018,,
84ce31e,Replace izip with six.moves zip,2018,,
7abd190,Use tempdir instead of tempfile,2018,,
e596de2,add tempdir install to travis and setup.py,2018,,
97b071f,Bumped version to 0.12.0,2018,,
04b7258,Rebuilt docs for 0.12.0 release,2018,,
957b263,Updated MANIFEST for 0.12.0 release,2018,,
2d2ae28,Final fix(tm) to MANIFEST,2018,,
eaf6da3,Improved  Best-like contact analysis (Issue #702),2018,,
88dc958,Revert to changes to contacts.py - removed a dependancy on pandas  update tests,2018,,
25655f1,Arguments refactored  numpy-style docs,2018,,
4d5c798,Refactor universe identity check between groups  optional scipy.sparse import,2018,,
a07c6ee,Add test files to package  rename test class for contacts,2018,,
98b9c11,Contact analysis: move the example to cookbook - remove accidentally included CoordinateNeighborSearch  - single test class in test_contacts.py  remove test_contacts_best.py,2018,,
91538dd,Correct typo in tests,2018,,
605118c,Fixed module import,2018,,
c4df4b5,Fixed module imports (ii),2018,,
b2262d4,Fixed imports (iii),2018,,
502503a,PEP8 Changes,2018,,
0b90ebd,Numpy-style doc-strings,2018,,
f6e372a,Don't superposition for RMSD on default,2018,,
8675b63,Add tests for rmsd function,2018,,
c853f16,Add changelog,2018,,
16fe0f7,fix align tests,2018,,
15cc3a4,Single class that supports both cutoff and best-hummer contacts - scipy.sparse will cause an ImportException - updated tests (appear to be passing...),2018,,
485c0c4,Clean-up docs  bzip conf files,2018,,
cad0d59,Trying to make the new Contacts class as close to ContactAnalysis1 class...,2018,,
094b7f2,Re-link to gro.bz2 files in setup.py,2018,,
5.588e+18,Moved all the remaining methods from ContactAnalysis1 to Contacts,2018,,
17dec2d,Deprecate the old ContactAnalysis1 class - checked if tests pass,2018,,
4f949b9,update align tutorial to new rmsd behavior,2018,,
104ae48,correct align function,2018,,
2124355.0,Corrected docs  moved things around - general feature cleanup,2018,,
0b31850,improvements for distances,2018,,
0e3811e,doc string upgrades in analysis.contacts,2018,,
b8c0245,Test and docstring cleanup - numpy style docs  - renamed a few methods  - @staticmethod annotation in tests,2018,,
d261919,added back ContactAnalysis,2018,,
b0007f4,Upated CHANGELOG  brought back the old ContactAnalysis class,2018,,
7d98d48,Remove any self calls from load method  to make it nice and static,2018,,
d2288c1,Bumped version to 0.14.1-dev0,2018,,
a4ee46b,Merge branch 'issue-702-contacts' into develop,2018,,
5c4324f,added missing function/class docs,2018,,
c824225,Merge pull request #748 from MDAnalysis/issue-746-missing-docs,2018,,
e579339,First draft of CONTRIBUTING file,2018,,
410380.0,Fixed code getting mashed in md,2018,,
5b6471d,Moved .github to correct location (repo root),2018,,
16335.0,Merge pull request #750 from MDAnalysis/issue-508-contributingrst,2018,,
3aacb27,Refactor Contacts class,2018,,
e068ce6,conda build scripts,2018,,
953c06d,Added tests for Issue #755,2018,,
da35a5c,Fixes for Issue #755,2018,,
094115a,Update shear test numbers to pass with MKL,2018,,
1a6343d,Remove dependencies and conda pinning.,2018,,
267068e,Add CHANGELOG entry,2018,,
622ebf3,Merge pull request #758 from kain88-de/shear-test,2018,,
9927b6a,Add anaconda badge,2018,,
778b5a5,Add changelog,2018,,
05a8aa6,Merge pull request #714 from kain88-de/rmsd,2018,,
e1b4182,Fix citations in docs,2018,,
0e4c042,Move changelog into to new version,2018,,
22d17a9,ensure HEADER and TITLE occur just once in a PDB file,2018,,
33b563b,Merge pull request #761 from abhinavgupta94/develop,2018,,
f552580,metadata update: link download_url to GitHub releases,2018,,
1fb1a06,added explict imports,2018,,
247424b,Merge pull request #769 from abhinavgupta94/issue-766-no-import-star,2018,,
ac15aed,Make Travis run tests on OSX.,2018,,
e39ace4,Merge pull request #771 from Endle/develop,2018,,
abf7aa7,update release script.,2018,,
5d871af,Update tests and add new tests,2018,,
861caef,"Updated change_release.sh to improve regex (original change of ""dev|rc*[0-9]"" to ""dev*[0-9]|rc*[0-9]"")",2018,,
e3a345d,Merge pull request #751 from kain88-de/conda,2018,,
ea126c8,added tests for exception raise in GROParser,2018,,
4e5d502,setup.py writes authors.py in package,2018,,
b27e41d,Merge pull request #779 from jdetle/develop,2018,,
c7a1ba0,Add missing Lennard van der Felzt in AUTHORS,2018,,
1c2e62f,Sphinx uses __authors__,2018,,
2937b74,Generate authors.py from AUTHORS for the tests,2018,,
5b1aadf,Test that __authors__ is defined,2018,,
eee3cee,Update CHANGELOGs for __authors__,2018,,
a68eedf,Wrap the imports of authors.py,2018,,
33ac4f6,Issue 724 - Removing assert statments from test units,2018,,
3de4db6,Merge pull request #787 from jbarnoud/issue-784-dynamic-authors,2018,,
33e15b6,Started tests for nuclinfo,2018,,
c7a1593,Remove relative imports introduced in #787,2018,,
2cc1cc3,Merge pull request #791 from jbarnoud/issue-784-dynamic-authors,2018,,
feefee6,Merge pull request #789 from pedrishi/issue724,2018,,
0de57c8,Dynamic author list works on python 3,2018,,
c282d66,Merge pull request #783 from fiona-naughton/develop,2018,,
93b5841,Wrap dynamic author list generation in setup.py,2018,,
bddbd81,Merge pull request #794 from jbarnoud/issue-784-dynamic-authors-py3,2018,,
50629b7,Changed bare except in GROParser to try and fix coverage detection,2018,,
9b3167d,Add tests for gnm.,2018,,
7a329b9,Merge pull request #806 from jbarnoud/issue-804-coverage,2018,,
7306f17,Activate coverage report for analyses,2018,,
58f13b1,Merge pull request #805 from jbarnoud/issue-804-coverage,2018,,
f067101,Update the README to reflect #804,2018,,
1a0943c,Added exception test for units.py (part of #597),2018,,
45846d8,Updated comments in init to reflect nose test docs [skip ci],2018,,
b739cec,Merge pull request #811 from jdetle/develop,2018,,
8d1dc54,Eliminated Biopython PDB Reader/Writer and Parser (#777),2018,,
ee9210f,Merge pull request #803 from Endle/develop,2018,,
a9751d8,cleanup related to BioPDB removal (#777),2018,,
fdd5dca,A Universe now holds onto its initialization kwargs.,2018,,
de62a9b,Added tests for Issue #816,2018,,
ac9afb9,Fixes issue #816,2018,,
b443a4d,Removed list appending for MOL2 coordinate reading,2018,,
07fc902,MOL2 Writer no longer requires substructure,2018,,
f19cdcc,Finished Issue #816,2018,,
fdec854,Merge branch 'develop' into issue-816,2018,,
86d1eae,Merge pull request #817 from MDAnalysis/issue-816,2018,,
78331d5,Merge pull request #796 from MDAnalysis/groparser-coveragefix,2018,,
d73c18a,All deprecations on AtomGroup and friends getters and setters. (#698),2018,,
e952945,tests for issue #820,2018,,
06b275b,Fixes Issue #820,2018,,
cf1e6b6,fix for simple rms.rmsd() (Issue #822),2018,,
3f1f36d,Removed some use of deprecated methods,2018,,
