Document Title,Abstract,Year,PDF Link,label,code,time
8b07211,updated a number of examples - write figures to ./figures subdirectory - write data to ./output - added example output and figures for blocks.py  backbone_dihedrals.py    radial_distribution_function.py - fixed/update a number of examples   - blocks.py: block averaging (see example in the paper)   - radial_distribution_function.py: g(r)  this is the optimized version     (see paper) with correct normalisation   - backbone_dihedral.py: example for Timeseries.Collection and use of the     new special Residue.phi_selection() and Residue.psi_selection() methods     for the common backbone dihedrals  script is now ran on the DIMS AdK     trajectory and produces a figure   - TODO: other scripts - made all scripts executable,2018,,,yes,1538149146.304891
9d515b3,"A few changes in sphinx configuration to make it more close to the default configuration. doc/Makefile fixed so ""make clean"" actually cleans something",2018,,,yes,1538149069.1432
ff0e5d0,-resolves Issue 188 regarding Helanal Finish argument: -new unit test for fix: basically raise an Exception to indicate that Finish time specified by user is before the trajectory start time,2018,,,yes,1538149052.072418
1adeb82,CRDReader streamlined and improved - fixed default unit as Angstrom  but that did not   have any influence on the behaviour so far) - added official CRD format to the comments for future reference - improved robustness of EXT detection by using a staged detection of   lines (continue blocks) and checking length of fields - added additional sanity check on the number of atoms (which we can   get from the CRD header),2018,,,yes,1538149048.71708
fba80e2,Port lib/test_util.py to pytest (#1413),2018,,,yes,1538149040.443339
0114e6a,converted all TABs to spaces (Issue 69) - used emacs 'untabify' on all files  see   http://code.google.com/p/mdanalysis/issues/detail?id=69#c1 - unit tests pass - TODO: add marker lines for editors (do this together with a   fix for Issue 68),2018,,,yes,1538149036.041408
4cfbf64,Distance selections: - AROUND and POINT work when applied to a universe (there's still a   bug present that prevents proper use with AtomGroups)  I fixed a bug   that made these selections spit out total garbage or crash - AROUND uses by default KDTree neighbor search and is about 7x faster   than the distance matrix based routine (still  it is even better to   explicitly construct such selections with AtomGroups and   KDTree.NeighborSearch.AtomNeighborSearch),2018,,,yes,1538149031.200701
4e727ff,FIXED Issue 47 (attribute residue selection from segname now always returns a ResidueGroup) - changes old undocumented behaviour and MIGHT BREAK CODE - also documented the Segment.r<resid> selection but made it 1-based   (makes more sense from the user point of view as all structures/topologies start   numbering at 1 and not at 0 - updated CHANGELOG - tests pass (including the one for Issue 47),2018,,,yes,1538148902.121287
4aaeaae,example scripts improvements and additions - added examples for simple and fancy rms fitting - added graph for the simple fitting - fixed: filename for g(r) example,2018,,,yes,1538148900.790822
4dc0d3d,Release 0.5.1: bugfixes and some enhancements that accrued over the last few months (see CHANGELOG for details). - LICENSE was updated with the UIUC Open Source License (catdcd code) - updated email addresses etc in README - updated TODO (distance_array bug fixed) - added keyword expansion for some of the doc files so that Id lines are   properly shown,2018,,,yes,1538148894.420617
8ed06ce,Convert test_libdcd.py to pytest,2018,,,yes,1538148891.224088
dbdaf60,install pytest >= 3.1.2 (#1447),2018,,,yes,1538148889.482771
2364f13,Pytest Stylecore/test_topology.py (#1621),2018,,,yes,1538148888.39452
b37a7b5,CHARMM CRD format: fixed a few inconsistencies in the Writer - TotRes is really 5 digits wide (not 4)  - x y z are 10 wide (not 9) - should have been not really a problem because we had simply padded the   fields so everything was in the right colum  technically  one could have had problems for totres > 9999   and coordinates >99999.999 - make sure to strip to larger values when writing extended format,2018,,,yes,1538148886.712932
6ee42c3,additional testcases - added testcases for selections (but need more)   NOTE: testcase for Issue 43 (parenthesis without spaces) will currently throw and ERROR         until Issue 43 is fixed - added initial testcases for important methods of AtomGroup,2018,,,yes,1538148880.240731
d399950,Coordinates now returns a brand new array - doesn't break any of the numtools c functions that don't check for contiguity - long term we should fix the c functions to work properly with non-contiguous arrays This corresponds to r87 in /code/MDAnalysis.,2018,,,yes,1538148870.488982
9199c09,fixed: Bug in psf parser would not read charges correctly. Eg 0.900000E-01 would be read as 0.9 and not lead to an exception. This means that anything done with MDAnalysis and charge analysis in the past needs to be rechecked. I referencedd the Charmm source code for the authoritative PSF format. This corresponds to r51 in /code/MDAnalysis.,2018,,,yes,1538148866.247519
c88e3fe,Fixed a bug I must have introduced when trying to make PSF reading faster by preallocating the bond  angle  etc lists  but I was only including the last item that was read in each line - also disabled building of bondlists on each atom for the Bond selection  since noone's using it and it really slows down reading a psf This corresponds to r22 in /code/MDAnalysis.,2018,,,yes,1538148864.431424
6975481.0,fixed: some tests did not remove temporary files - added forgotten import os so that files get properly unlinked - problem was silently ignored because I had put it in an indiscriminate   try...except: pass block... d'oh - now only pass if os.unlink(temp) produces OSError  otherwise raise,2018,,,yes,1538148847.16022
67d7a1a,numpy.array only makes a copy if you force it. This should fix the problem with AtomGroup.coordinates() function and distance_array,2018,,,yes,1538148830.561439
c7e2a6a,- fixed installation bug  can now do 'python setyp.py --prefix=~/my/pydir' at the cost of not installing the docs  however it's not really clear where the docs should go. > - new scheme for labelling UNSTABLE releases: get global revision with svnversion and put this number + 1 into RELESE. This way we weill be able to produce nice svn snapshot tarballs.,2018,,,yes,1538148825.323434
02e9bce,- CRDWriter added (denniej0) - fixed a bug in PrimitivePDBWriter: would only work if run from a base AtomGroup  not a derived   class such as a segment - updated CHANGELOG and TODO,2018,,,yes,1538148823.769913
1433d0a,added test case for DCDWriter unitcell fix (and updated CHANGELOG),2018,,,yes,1538148818.038485
d85833d,FIXED: test_write_selection: Test writing CA atoms to external file. (I had forgotten to add blanket kwargs to the GRO reader  which is required so that one can pass numatoms=None as required by the revised Trajectory API.),2018,,,yes,1538148817.447978
a49584c,Fixed some timeseries bugs - upgraded to work with numpy. Now individual timeseries objects can be treated like numpy arrays This corresponds to r56 in /code/MDAnalysis.,2018,,,yes,1538148816.689502
86cf7d9,fixed Issue 66: supply generated C files so that only developers need Cython - provide generated C files - provide simple setup.py (for users) and setup_developers.py,2018,,,yes,1538148816.0068
87cd8dd,FIXED Issue 33: principleAxes() return values are confusing - new principalAxes() method (correct name  too  as a bonus) that returns   the three eigenvectors directly and does not require unpacking - kept old method bu deprecated it,2018,,,yes,1538148815.276622
7053bf8,Possibly FIXED Issue 27 (at least on Mac OS X 10.6) This bug is of little consequence to the user because the DCD _dcd_header() function was only implemented for debugging purposes and never documented  it should not be used in code.,2018,,,yes,1538148814.503509
5df264e,ENH: Fixed an IOError message in libdcd.pyx that referred to TRR files instead of DCD files.,2018,,,yes,1538148809.653256
9e0e37b,Fixed some bugs with equality testing using == instead of 'is'  also added potential_profile example This corresponds to r67 in /code/MDAnalysis.,2018,,,yes,1538148807.825085
3a7fe45,fixed Issue 70 (instant selection of atoms in residues that are also termini) - removed caching of atoms in Residue - decreases performance (probably) but at least returns correct selections,2018,,,yes,1538148806.967982
18ec2db,fixed protein selection: Charmm Histidine residues were left out of the protein selection This corresponds to r63 in /code/MDAnalysis.,2018,,,yes,1538148758.243347
3b16db1,fixed Issue 59 (naveen.michaudagrawal) -- DCDWriter now checks input coordinate array for continguousness - Because DCD's store the data in fortran format  ie a single timestep is (x x x ...  y y y...  z z z...) and through the magic of numpy arrays that's usually transparently handled.,2018,,,yes,1538148736.69379
b946c38,Issue 64 fixed: universe.trajectory.delta values are rounded when read from the dcd header file (This used to be rounded to 4 decimals but people suggested that the full precision would be better.),2018,,,yes,1538148735.706177
b417d5d,minor omissions fixed - CHANGELOG: oops  AtomGroup._atoms is still here and really necessary - setup.py: added scipy as a requirement for analysis (needed for   sparse matrix in contact_matrix()),2018,,,yes,1538148729.570521
68dc377,fixed: 'from MDAnalysis import *' did not get Universe and collection into the main name space (in the same way as the old MDAnalysis did),2018,,,yes,1538148656.061752
fd540ca,Fixed a bug with loading new dcds into a universe  where each atom would refer to a previous dcd's timestep object This corresponds to r18 in /code/MDAnalysis.,2018,,,yes,1538148653.370638
9f79004,fix error in DCD Reader and remove confusing comment,2018,,,yes,1538148649.11409
adc66ca,updated TODO: removed fixed stuff  added new ideas,2018,,,yes,1538148642.443755
1c8f87d,fix start  stop  step values of AnalysisBase (#1340),2018,,,yes,1538148585.208061
e38e52a,backported log for 0.6.4.1 to CHANGELOG and added Tyler for fix of Issue 43,2018,,,yes,1538148584.204096
aaff9a1,Fixed Angle.angle when angle~=180. (#1559),2018,,,yes,1538148580.033355
86b01a6,FIXED: adk_oplsaa.gro test file was not included and some tests failed if done from a non-developer install,2018,,,yes,1538148578.436586
96d649c,FIXED: adk_oplsaa.gro test file was not included and some tests failed if done from a non-developer install,2018,,,yes,1538148577.527829
141dc11,Pytest Style coordinates/test_netcdf.py & coordinates/test_trj.py (#1647),2018,,,yes,1538148576.591663
1fff1b0,fixed Issue 58 (analysis.align.rms_fit_try) - messed up a horrible if/elif construct - fix reported by Joshua Adelman - added unit test (and marked as slow) - updated CHANGELOG NOTE: The rms_fit_trj() function should be rewritten for       - speed       - better handling of trajectory formats,2018,,,yes,1538148569.65475
1ddf95c,fix for Issue 74 (htaoyu1): AMBER TOP parser failure and related changes,2018,,,yes,1538148568.399264
8ef999c,Refs #1731 fix accuracy of failing test,2018,,,yes,1538148560.491401
f1345fa,finalized fix of #556 (test failure due os.chdir/tempdir),2018,,,yes,1538148559.508824
d5bc8f5,Fix hbond cannot deal with atoms too far (PR #1325),2018,,,yes,1538148558.699696
401c366,Fix #1324 (encore required reader with timeseries capabilities),2018,,,yes,1538148554.964627
cd5583b,reST fixes (align and psa) and CHANGELOG fix,2018,,,yes,1538148549.040899
a295b2c,BUG: Fix untested MDAnalysis.visualization code,2018,,,yes,1538148544.437761
a5d674e,regenerated docs (fixed Issue 127  DMS parser  TRR parser sub argument),2018,,,yes,1538148532.23454
97526a5,Fix coverage drop in coordinates module (#1441),2018,,,yes,1538148527.720703
b57f768,FIXED: AtomGroup.write() failed because it was using lower case file format strings (which were changed in r409),2018,,,yes,1538148526.486919
b5f1f84,Fix for Issue 115 - GRO file column width,2018,,,yes,1538148521.869003
d3ceb6a,FIXED: Concantenated selections (for dih) were broken with the new AtomGroup.atoms attribute - make sure to get atoms from AtomGroup._atoms - added test case! - cleaned up AtomGroup docs - fixed some test cases that got broken  too,2018,,,yes,1538148520.90913
3f58740,fix TRZ file reader on big-endian arches,2018,,,yes,1538148519.264012
3750663.0,Fix of leaflet.py - AtomGroup must be imported from MDAnalysis.core,2018,,,yes,1538148510.521092
3750663,Fix of leaflet.py - AtomGroup must be imported from MDAnalysis.core,2018,,,yes,1538148508.150186
6fdf06d,fix header length information in dcd,2018,,,yes,1538148507.154805
1fc9243,principleAxes fix and additional nucleic acid selections,2018,,,yes,1538148505.962259
11d0e8e,forgot to check in 2nd half of fix for Issue 27,2018,,,yes,1538148504.935348
21a5f87,Fix the forgotten StopIteration in generator (#1688),2018,,,yes,1538148503.81806
a355d99,Fix missing edge case with TypeError on aux (#1484),2018,,,yes,1538148502.968329
4e323f1,fix cython to 0.27 as a band-aid solution,2018,,,yes,1538148501.955512
ea124c1,added docs for PQR fix,2018,,,yes,1538148500.851739
d7b0f3a,- DMS testfile added to testsuite setup.py - DMSParser fixed so it raises an IOError when file not found,2018,,,yes,1538148499.961123
fe0b886,Fix a syntax error in MDAnalysis.__init__ (#1432),2018,,,yes,1538148497.511212
50629b7,Changed bare except in GROParser to try and fix coverage detection,2018,,,yes,1538148470.182409
