Document Title,Abstract,Year,PDF Link,label,code,time
23925b3,update fix wall/ees and wall/region/ees file to conform more to common formatting,2018,,,yes,1538162058.668427
25992ae,fixed bug in triclinic case,2018,,,yes,1538162056.76649
5ebf01e,fixed bug in triclinic case,2018,,,yes,1538162055.032673
f043212,USER-DPD: fix a segfault when using constant temperature (DPD vs. DPDE),2018,,,yes,1538162053.59017
ad1d7ff,Fixed another bug in edge_histo,2018,,,yes,1538162023.78691
8e1cf66,apply bugfix to fix wall/gran by eric_lyster@agilent.com on lammps-users,2018,,,yes,1538161991.452219
51a0b6b,Fix data type of molecule array in npair_kokkos.h,2018,,,yes,1538161985.844368
f5047ac,augment fix shardlow check for ordering fixes to be KOKKOS compatible,2018,,,yes,1538161973.839999
c243093,Fix wall forces and subtractAppliedForce for extended-Lagrangian ABF,2018,,,yes,1538161950.246073
0ecdb99,fix uninitialized data access as reported by @martok in #174,2018,,,yes,1538161948.892084
aecafec,USER-DPD: fix missing host prefixes in AtomVecDPDKokkos::pack_comm,2018,,,yes,1538161947.584408
a087813,incorporate bugfix for fix ave/correlate/long from jorge ramirez,2018,,,yes,1538161938.825982
e2caf5c,Fix code path which allows passing a C++ ptr to PyLammps,2018,,,yes,1538161928.128399
5308ee6,fix shared build and mscg install,2018,,,yes,1538161918.963445
2f857c6,correct fix neigh/history/omp to properly support -DLAMMPS_BIGBIG compilation,2018,,,yes,1538161912.034527
473a3eb,fix for bug with compute rdf with pair reax/c. we must not copy a neighbor list  if newton settings are not compatible,2018,,,yes,1538161887.253604
76d93f2,add fix latte command to doc pages,2018,,,yes,1538161879.343548
6960529,set appropriate flags for computing a vector in constructor of fix restrain,2018,,,yes,1538161875.23926
8b7bd9d,fix bug where per atom data for USER-OMP was reducing the wrong arrays with hybrid styles,2018,,,yes,1538161870.700737
b0263e8,Fix missing force with extended-Lagrangian mass,2018,,,yes,1538161868.787885
71553cf,Fix PyLammps regression after output.cpp change,2018,,,yes,1538161867.32045
a635c70,Fixed so we test for compute fix and variable id's being NULL in find_ functions,2018,,,yes,1538161851.513254
19b7785,fix Fortran flags for MEAM,2018,,,yes,1538161837.772179
78a22be,sync Make.py and fix addforce change with GHub,2018,,,yes,1538161836.544191
18983c3,fix qeq/reax/omp bugfix from metin,2018,,,yes,1538161833.976527
5a23d2d,fix bug in computing mixed EAM potentials introduced by TI modifications,2018,,,yes,1538161830.14993
f022f6d,fix various formatting and broken link issues identified by ebook-convert,2018,,,yes,1538161822.29241
b9029ad,fix bug in incorrect use of O coordinate instead of M coordinate in pppm/tip4p,2018,,,yes,1538161819.982458
d4b074d,enable dynamic groups for fix dt/reset,2018,,,yes,1538161803.42809
f6658d1,fix incorrect create_atoms example for selecting created atoms with a variable,2018,,,yes,1538161801.222056
2ef713e,restore incorrect change due to spell checking in fix imd,2018,,,yes,1538161776.785313
4cfe122,fix warning about enum comparisons,2018,,,yes,1538161772.569568
f6ddc8c,Fix compile errors from neigh history refactor,2018,,,yes,1538161766.600602
76cc545,convert early fix ordering error to warning,2018,,,yes,1538161764.652607
111d350,fix gcmc units change for chemical potential,2018,,,yes,1538161760.692311
16b15a6,updated version of fix latte from SJP,2018,,,yes,1538161759.350912
f8891a4,Rename fix python/integrate to python/move,2018,,,yes,1538161756.159676
5968850.0,Fix broken charge history in fix_qeq_reax_kokkos,2018,,,yes,1538161751.862216
5968850,Fix broken charge history in fix_qeq_reax_kokkos,2018,,,yes,1538161750.626188
8bbefb6,more meaningful output for electron units. fix bug in time unit to fs conversion,2018,,,yes,1538161742.870141
4d915db,Rename fix python/move to move/python,2018,,,yes,1538161739.879086
f479f02,Fix a Colvars error that was hidden by the previous segfault,2018,,,yes,1538161738.412889
07d9f9d,updated version of fix latte from SJP,2018,,,yes,1538161735.826681
270abff,Fix compile error for CUDA in pair_exp6_rx_kokkos,2018,,,yes,1538161734.410604
7732548,correct issues related to the addition of fix cmap,2018,,,yes,1538161733.149863
7732548.0,correct issues related to the addition of fix cmap,2018,,,yes,1538161732.195359
3528f9c,fix bugs in documentation and implementation of atom style mdpd,2018,,,yes,1538161729.014729
4a6f279,fix lambda syntax for CUDA,2018,,,yes,1538161716.221995
2755328,fix bug with pair_modify <style> compute not triggering the correct global change,2018,,,yes,1538161715.302288
2755328.0,fix bug with pair_modify <style> compute not triggering the correct global change,2018,,,yes,1538161714.338513
eb29ef3,Fix space/tab error in pizza/gl.py,2018,,,yes,1538161707.228927
b9fd115,Completed first version of fix python/integrate,2018,,,yes,1538161704.095892
ec067bd,fix cut-n-paste error in create_bond docs,2018,,,yes,1538161695.905382
c4d0f07,Allow fix python to only execute every N steps,2018,,,yes,1538161694.7665
0262a54,Fix Python 3 compatibility by encoding strings passed as c_char_p,2018,,,yes,1538161692.205713
6e7504f,Import segfault fix in Colvars module,2018,,,yes,1538161689.523414
2bf6688,fix bug in fix_modify respa reported by steven early strong on lammps-users,2018,,,yes,1538161688.424252
fa6fc94,fix issues in FixNeighHistory and FixNeighHistoryOMP reported in https://sourceforge.net/p/lammps/mailman/message/36138319/,2018,,,yes,1538161683.484175
93f6033,Add documentation about fix python,2018,,,yes,1538161682.319606
0b51e9b,add documentation for fix move/python,2018,,,yes,1538161679.73515
0be2cd3,fix bug reported on lammps-users  when not using the first molecule template,2018,,,yes,1538161675.714576
00b08bb,Use compute_map and fix_map to list compute and fix styles,2018,,,yes,1538161673.583648
23e283f,Fixed proper deletion of fixes if fix is NULL,2018,,,yes,1538161663.124242
1adf385,correct bug and synchronize fix addforce respa level init with other fixes,2018,,,yes,1538161659.397277
3f46b6d,fix bugs from incorrect code synchronization,2018,,,yes,1538161652.962222
d4f45f4,correct set command example in fix property/atom,2018,,,yes,1538161651.797248
81e7d4a,fix incorrect preprocessor define for windows,2018,,,yes,1538161643.289995
63eada2,fix issue with docs for orientorder/atom compute reported by @andeplane,2018,,,yes,1538161641.397695
b49806d,correct the logic for checking if fix is right,2018,,,yes,1538161639.964063
fbe30b5,correct issue with compiling for -DLAMMPS_BIGBIG in fix qeq/reax/kk,2018,,,yes,1538161638.412171
7a78875,Fix issues in Kokkos pair snap and zbl,2018,,,yes,1538161634.687922
1b07a4e,Fix memory leak in pair python,2018,,,yes,1538161619.676214
46fe0a9,Fix compiler warnings in atom_vec_hybrid_kokkos,2018,,,yes,1538161604.597421
c33e104,delete duplicate fclose() in fix ttm/mod constructor,2018,,,yes,1538161603.551675
99a68e4,fix suffix style handling bug for adding fixes and computes,2018,,,yes,1538161602.694333
20ae050,fix memory leak via NeighListKokkos::clean_copy(),2018,,,yes,1538161602.07751
849cec3,fix memory leak in compute omega/chunk,2018,,,yes,1538161601.364587
e55c90c,Moved rerun bug fix to individual affected styles,2018,,,yes,1538161598.13966
328ef87,fix mixed memory alloc bug in dump custom. this closes #475,2018,,,yes,1538161595.147325
e8eeb52,fix memory leaks detected by valgrind,2018,,,yes,1538161594.265311
53a1de1,fix several GPU memory bugs in pair_table_kokkos,2018,,,yes,1538161593.442283
7f9a331,bugfix for 2 recenty reported neighbor issues  also a ReaxFF fix species issue,2018,,,yes,1538161592.280153
a88136c,correct a logic bug in fix wall/gran/region,2018,,,yes,1538161591.161473
81f342a,fix variable name bug and synchronize with other ported Install.py files,2018,,,yes,1538161589.744999
4b1bcaa,fix speelink in documentation files,2018,,,yes,1538161584.710748
c76d273,Another fix for seg fault in parallel allocation.,2018,,,yes,1538161583.702417
b3d6d9f,fix memory leak via NeighListKokkos::clean_copy(),2018,,,yes,1538161582.67844
2943dd5,correct another broken link in fix ti/spring,2018,,,yes,1538161576.827918
5fcc197,cmake: fix molfile compile,2018,,,yes,1538161575.506187
5edbd63,fix memory leak in fix_shardlow_kokkos,2018,,,yes,1538161574.577612
51b19df,plug memory leak in fix bond/react,2018,,,yes,1538161573.713655
6ab7161,Fix seg fault for gyration collective variable,2018,,,yes,1538161572.516408
f6a8195,pair TIP4P bug fix for cutoffs >> box size,2018,,,yes,1538161571.426149
1fc2eb1,fix issue with rRESPA inner/middle neighbor lists,2018,,,yes,1538161570.750513
198fe7e,fix storing of invalid memory pointer,2018,,,yes,1538161570.101182
c6c1852,Fix a few issues with Kokkos class2 files,2018,,,yes,1538161569.233466
9cd994f,fix issues with potential file parser,2018,,,yes,1538161556.160604
b861ea3,cmake: fix LATTE linkage,2018,,,yes,1538161554.89715
d6316c4,cmake: fix build with system latte,2018,,,yes,1538161553.542347
d26f140,fix race condition on rho,2018,,,yes,1538161547.442361
15a9600,Fix compiler warnings,2018,,,yes,1538161546.302979
19f2d2d,fix many warnings in pair_dpd_fdt_energy_kokkos,2018,,,yes,1538161545.222488
a599817,Fix issues with Kokkos skip lists,2018,,,yes,1538161543.942525
874944f,Made fix adapt support bond harmonic.,2018,,,yes,1538161540.879974
54f2b02,cmake: fix install,2018,,,yes,1538161539.747778
8ed8819,Fix execution space in manybody potentials,2018,,,yes,1538161538.665849
effbe18,fix domain boundary indexing,2018,,,yes,1538161536.911493
42d3a8f,"Fix spelling ""correction"" from 3a054d1a: iterations not interactions. :-)",2018,,,yes,1538161536.475897
fe82926,fix memory leaks in pair_tabl_rx_kokkos,2018,,,yes,1538161536.023745
bf4f081,fix memory leaks in pair_tabl_rx_kokkos,2018,,,yes,1538161535.435243
6ba59cb,fix memory leak in fix_shardlow_kokkos,2018,,,yes,1538161534.734047
c664f46,MathSpecial::fm_exp: fix return value on ppc64,2018,,,yes,1538161533.730635
47d6451,fix compilation for pymol_asphere tool,2018,,,yes,1538161532.396599
2c5f6e1,fix a broken link that slipped through the cracks in the previous cleanup,2018,,,yes,1538161528.214465
d3fa882,Fix execution space issues in Kokkos EAM pairstyles,2018,,,yes,1538161527.562525
9e+111,Fix issues in Kokkos npair_halffull and npair_skip,2018,,,yes,1538161526.503488
9e35e76,Fix issues in Kokkos npair_halffull and npair_skip,2018,,,yes,1538161525.734131
00a9672,Fix issue in fix_qeq_reax_kokkos  can't call child function from base constructor,2018,,,yes,1538161524.583212
34b3fc2,Fix GPU CMake compilation,2018,,,yes,1538161523.641216
68c5f66,Removing untested feature to fix bug affecting Windows builds,2018,,,yes,1538161522.357043
2b0bfcb,Fix memory leak in pair_reaxc_kokkos,2018,,,yes,1538161519.604034
688df1c,fix CUDA type issues in pair_table_rx_kokkos,2018,,,yes,1538161516.391081
78a486c,Authorize hybrid/overlay for fix srp,2018,,,yes,1538161513.289332
bda0ee3,Destroy unneeded fix in pair_reaxc_kokkos,2018,,,yes,1538161511.727977
6328beb,fix double-return warning,2018,,,yes,1538161510.402972
92e2df7,Fix bug in Kokkos peratom energy/virial with newton on,2018,,,yes,1538161509.824096
c4ac577,Fix segmentation fault in dump vtk,2018,,,yes,1538161509.052337
dd44189,fix bug in compute orientorder/atom argument parsing,2018,,,yes,1538161507.981717
5d5751b,fix class name in PAIR_CLASS setup,2018,,,yes,1538161507.096662
ec23aef,fix reaxc division by zero bug also for USER-OMP variant,2018,,,yes,1538161505.869504
6bf2c60,Fix issues in Kokkos comm,2018,,,yes,1538161504.526706
23f71ee,fix bug in create_bonds  where ghost atoms were counted incorrectly,2018,,,yes,1538161492.620693
69d97fa,fix enforce2d has to be defined after fixes with enforce2d_flag set,2018,,,yes,1538161491.742629
90e6032,new fix flow/gauss command,2018,,,yes,1538161490.733378
c80dad0,new fix flow/gauss command,2018,,,yes,1538161489.931908
7edb294,Fix execution space issues in comm_kokkos,2018,,,yes,1538161488.558446
beb5a30,new compute global/atom command  also bug fix for descending dump sorts,2018,,,yes,1538161487.564164
588b253,Minor fix for FixNHUef constructor,2018,,,yes,1538161484.589007
afbc6fc,added coeff  settings  single  fix compile,2018,,,yes,1538161483.248372
45187a0,Fix system header #include style.,2018,,,yes,1538161474.782528
29550d4,Fix dump cfg in viz_atomeye.py example,2018,,,yes,1538161473.955602
a062944,Fix execution space issues,2018,,,yes,1538161472.444939
db1ed32,Fix minor issues in pair_snap_kokkos,2018,,,yes,1538161468.109697
c4e83be,Fix compile error in pair_yukawa_kokkos,2018,,,yes,1538161442.006672
6759630.0,bug fix for dump sort in descending order,2018,,,yes,1538161435.754542
6759630,bug fix for dump sort in descending order,2018,,,yes,1538161434.793095
36da922,Fix dump cfg in vizplotgui_atomeye.py example,2018,,,yes,1538161433.837571
e493b6a,Fix sigcut class variable actually used,2018,,,yes,1538161432.761763
2106dce,new fix halt command  other sundry small bug fixes,2018,,,yes,1538161431.57885
a692398,fix bug in reserving sufficient space for special atoms,2018,,,yes,1538161430.069961
2574891.0,fix optional argument scanning bug,2018,,,yes,1538161428.958141
2574891,fix optional argument scanning bug,2018,,,yes,1538161427.910215
d7d087a,Fix issue with peratom energy/virial in pair_snap_kokkos,2018,,,yes,1538161422.69768
9bb7f1d,Fixed recent segfault in fix gcmc and added mcmoves keyword,2018,,,yes,1538161415.878248
c5ccbbe,cmake: fix 'make test',2018,,,yes,1538161411.567129
e397379,fix bug in power operator in LAMMPS variable expressions,2018,,,yes,1538161410.354918
5b55744,fix a header line formatting issue,2018,,,yes,1538161406.07307
9806da6,Stan bug fixes for fix reaxc/bonds/kk,2018,,,yes,1538161405.242434
62bf307,Fix bug introduced into Make.py by latest changes,2018,,,yes,1538161404.101646
9a57231,Set peratom_freq in fix ave/chunk,2018,,,yes,1538161398.298544
40a8b1a,fix stupid bug in AtC when using alloca() instead of VLAs,2018,,,yes,1538161397.364537
e13c94e,fix uninitialized variable bug spotted by coverity scan,2018,,,yes,1538161396.2942
eb273ab,fix elusive uninitialized data bug reported by valgrind,2018,,,yes,1538161395.408762
d0aa13b,Fix broken link in Section_packages.txt,2018,,,yes,1538161394.306183
e78b426,Fix issue with external links containing anchors,2018,,,yes,1538161393.523419
1383684,fix bug in recent dump changes for -DLAMMPS_BIGBIG,2018,,,yes,1538161387.94362
8d37c89,different bug fix for create_bonds  delete_atoms neigh list issue,2018,,,yes,1538161386.777808
110bb79,Implement fix python mentioned in issue #454,2018,,,yes,1538161384.631238
7feb6c2,USER-DPD: fix a bug in AtomVecDPDKokkos::unpack_restart(),2018,,,yes,1538161380.51493
e66c71e,fix linker error bug with fftw3 and -DFFT_SINGLE,2018,,,yes,1538161379.181664
17aff29,fix off-by-one bug when copying strings,2018,,,yes,1538161377.890991
720490c,Added group keywords to fix gcmc  fixed destructor,2018,,,yes,1538161373.537147
b97b9dd,new fix cmap command,2018,,,yes,1538161371.772044
354ee97,Added fix gcmc check to init(),2018,,,yes,1538161370.612595
f48b71f,added examples/threebody  fix reaxc/speceies/kk,2018,,,yes,1538161368.886382
4342bcd,Fix CUDA issue in USER-DPD/random_external_state.h,2018,,,yes,1538161365.571588
dcede30,changes for next patch  2d disc options for spheres  fix external upgrade  bug fixes for fix ave/chunk for density calcs  Aidan doc page citation deconvolution,2018,,,yes,1538161357.234014
8f59c0e,Fix modify/sync issue in neigh_bond_kokkos,2018,,,yes,1538161354.103997
22d2d1c,Fix issue in pair_snap_kokkos memory_usage,2018,,,yes,1538161352.690439
319508b,fix scoping ambiguity issue that confuses nvcc,2018,,,yes,1538161351.461903
c3ce374,Added fix filter/corotate.,2018,,,yes,1538161342.953969
a241b2d,fix problems with references,2018,,,yes,1538161341.638148
a9f3f90,fix uninitialized members,2018,,,yes,1538161340.419487
408cc19,Fix for seg fault.,2018,,,yes,1538161337.427923
f037f89,fix GPU + BUILD_SHARED_LIBS,2018,,,yes,1538161336.411195
7f20afe,convert from using fix property/atom to using fix store,2018,,,yes,1538161324.124909
97b8a30,Blocked fix rigid,2018,,,yes,1538161318.591084
7f3a7c5,Fix broken link,2018,,,yes,1538161310.388044
050a82a,fix LAMMPS_LONGLONG_TO_LONG description,2018,,,yes,1538161310.003276
45602e5,fix another couple of typos,2018,,,yes,1538161309.616188
59dc83e,Fix resource leak,2018,,,yes,1538161309.058017
9a71efc,fix neb bugfix from Emile Maras,2018,,,yes,1538161308.47394
616ca1d,Fix nvk implemented.,2018,,,yes,1538161307.888132
d60fbe4,Blocked fix rigid,2018,,,yes,1538161307.076068
